subject,stimulus,round,variant,bin,t_s,duration_s,cognitive_load,decimation_step,gaze_dev,hr,openness,openness_sentinel,pupil,grid,t_frac
S06,CLC,1,unified,296,296,823.2,0.205189,37,0.445332225805,92.3333333333,1,1,3.46044166667,abs,
S06,CLC,1,unified,297,297,823.2,0.228013,37,0.444989253375,91,1,1,3.42112466667,abs,
S06,CLC,1,unified,298,298,823.2,0.208954,37,0.301799306496,91,1,1,3.05516066667,abs,
S06,CLC,1,unified,299,299,823.2,0.278106,37,0.276289777814,91,1,1,3.06303916667,abs,
S06,CLC,1,unified,300,300,823.2,0.272284,37,0.250920306073,91,1,1,3.267231,abs,
S06,CLC,1,unified,301,301,823.2,0.282597333333,37,0.253621104088,87.6666666667,1,1,3.2086385,abs,
S06,CLC,1,unified,302,302,823.2,0.26954,37,0.255093442563,86,1,1,3.25770066667,abs,
S06,CLC,1,unified,303,303,823.2,0.299265,37,0.227049950287,86,1,1,3.3039855,abs,
S06,CLC,1,unified,304,304,823.2,0.310027,37,0.262693029721,86,1,1,3.23908983333,abs,
S06,CLC,1,unified,305,305,823.2,0.306074,37,0.278849280171,86,1,1,3.31321983333,abs,
S06,CLC,1,unified,306,306,823.2,0.305065,37,0.261895017135,83,1,1,3.42015566667,abs,
S06,CLC,1,unified,307,307,823.2,0.307674,37,0.348832175697,83,1,1,3.66963966667,abs,
S06,CLC,1,unified,308,308,823.2,0.325171,37,0.405801675699,83,1,1,3.663732,abs,
S06,CLC,1,unified,309,309,823.2,0.340029,37,0.419974589071,83,1,1,3.3009835,abs,
S06,CLC,1,unified,310,310,823.2,0.343579,37,0.444915704328,83,1,1,3.2606405,abs,
S06,CLC,1,unified,311,311,823.2,0.343739,37,0.485579021078,83,0.666666666667,0.666666666667,3.2668,abs,
S06,CLC,1,unified,312,312,823.2,0.337553,37,0.498802184455,83,1,1,3.31378933333,abs,
S06,CLC,1,unified,313,313,823.2,0.331603,37,0.486598342722,83,1,1,3.33244066667,abs,
S06,CLC,1,unified,314,314,823.2,0.32096,37,0.454115472904,83,1,1,3.40890233333,abs,
S06,CLC,1,unified,315,315,823.2,0.318189,37,0.291572465685,83,1,1,3.23393516667,abs,
S06,CLC,1,unified,316,316,823.2,0.315765,37,0.185833258595,83,1,1,3.24757,abs,
S06,CLC,1,unified,317,317,823.2,0.321772333333,37,0.344685464773,83,1,1,3.16239433333,abs,
S06,CLC,1,unified,318,318,823.2,0.326316,37,0.456130644951,83,1,1,3.24199916667,abs,
S06,CLC,1,unified,319,319,823.2,0.317955,37,0.452800176678,83,1,1,3.43944283333,abs,
S06,CLC,1,unified,320,320,823.2,0.761038,37,0.475735937912,83,1,1,3.4293595,abs,
S06,CLC,1,unified,321,321,823.2,0.704893,37,0.486389755024,84,1,1,3.61788183333,abs,
S06,CLC,1,unified,322,322,823.2,0.656864,37,0.485856057417,84,1,1,3.4933165,abs,
S06,CLC,1,unified,323,323,823.2,0.639850666667,37,0.475106304614,84,1,1,3.3924405,abs,
S06,CLC,1,unified,324,324,823.2,0.628524666667,37,0.440506826245,84,1,1,3.19116216667,abs,
S06,CLC,1,unified,325,325,823.2,0.632170333333,37,0.366519110036,84,1,1,3.14251433333,abs,
S06,CLC,1,unified,326,326,823.2,0.654263,37,0.361018941529,84.6666666667,1,1,3.33437333333,abs,
S06,CLC,1,unified,327,327,823.2,0.662728,37,0.318504129623,85,1,1,3.6199445,abs,
S06,CLC,1,unified,328,328,823.2,0.676687,37,0.302624559883,85,1,1,3.28102866667,abs,
S06,CLC,1,unified,329,329,823.2,0.677744,37,0.339635747096,85,0.666666666667,0.666666666667,3.51079575,abs,
S06,CLC,1,unified,330,330,823.2,0.679992,37,0.266418027733,85,0.666666666667,0.666666666667,3.23423,abs,
S06,CLC,1,unified,331,331,823.2,0.682817,37,0.218653291553,86,1,1,3.16345966667,abs,
S06,CLC,1,unified,332,332,823.2,0.684702,37,0.199161828602,86,1,1,3.455485,abs,
S06,CLC,1,unified,333,333,823.2,0.482476,37,0.158858427538,86,1,1,3.40313183333,abs,
S06,CLC,1,unified,334,334,823.2,0.473838,37,0.173207236388,86,1,1,3.279279,abs,
S06,CLC,1,unified,335,335,823.2,0.671396,37,0.276244892382,86,1,1,3.3663635,abs,
S06,CLC,1,unified,336,336,823.2,0.674253,37,0.326185530029,86,1,1,3.432457,abs,
S06,CLC,1,unified,337,337,823.2,0.677998333333,37,0.192864015523,86,1,1,3.35554766667,abs,
S06,CLC,1,unified,338,338,823.2,0.676608333333,37,0.206513930845,86,1,1,3.68762716667,abs,
S06,CLC,1,unified,339,339,823.2,0.669927,37,0.226435953754,86,1,1,3.72784933333,abs,
S06,CLC,1,unified,340,340,823.2,0.670364,37,0.273633441604,86,1,1,3.18235533333,abs,
S06,CLC,1,unified,341,341,823.2,0.666428,37,0.31432172445,87,1,1,3.25513983333,abs,
S06,CLC,1,unified,342,342,823.2,0.66559,37,0.292870278451,87,1,1,3.23999425,abs,
S06,CLC,1,unified,343,343,823.2,0.664172,37,0.181788187281,87,1,1,3.3280055,abs,
S06,CLC,1,unified,344,344,823.2,0.668093666667,37,0.162350854493,87,1,1,3.47869633333,abs,
S06,CLC,1,unified,345,345,823.2,0.671033666667,37,0.201712742806,87,1,1,3.323303,abs,
S06,CLC,1,unified,346,346,823.2,0.697226,37,0.197811889656,89,1,1,3.2720285,abs,
S06,CLC,1,unified,347,347,823.2,0.709852,37,0.18068670259,89,1,1,3.40959166667,abs,
S06,CLC,1,unified,348,348,823.2,0.719287,37,0.195390698308,89,1,1,3.45682533333,abs,
S06,CLC,1,unified,349,349,823.2,0.709333,37,0.253167928459,89,1,1,3.36060566667,abs,
S06,CLC,1,unified,350,350,823.2,0.711774,37,0.250368930852,89,1,1,3.230629,abs,
S06,CLC,1,unified,351,351,823.2,0.711550666667,37,0.243298170975,89,1,1,3.41864516667,abs,
S06,CLC,1,unified,352,352,823.2,0.717975666667,37,0.240550994134,89,1,1,3.72724883333,abs,
S06,CLC,1,unified,353,353,823.2,0.722547,37,0.264185540861,89,1,1,3.47303516667,abs,
S06,CLC,1,unified,354,354,823.2,0.72926,37,0.209464677999,89,1,1,3.5760195,abs,
S06,CLC,1,unified,355,355,823.2,0.734135,37,0.205110310648,89,1,1,3.4717305,abs,
S06,CLC,1,unified,356,356,823.2,0.730452,37,0.22450561879,90,1,1,3.20086166667,abs,
S06,CLC,1,unified,357,357,823.2,0.733548,37,0.221764586491,90,1,1,3.30783066667,abs,
S06,CLC,1,unified,358,358,823.2,0.730038,37,0.235256335959,90,1,1,3.19466433333,abs,
S06,CLC,1,unified,359,359,823.2,0.729738,37,0.262289845387,90,1,1,3.12861625,abs,
S06,CLC,1,unified,360,360,823.2,0.722904,37,0.281481241463,90,0.666666666667,0.666666666667,3.172386,abs,
S06,CLC,1,unified,361,361,823.2,0.716897,37,0.233577680979,89,1,1,2.901441,abs,
S06,CLC,1,unified,362,362,823.2,0.711132,37,0.159230789348,89,1,1,2.97758216667,abs,
S06,CLC,1,unified,363,363,823.2,0.711059,37,0.106367288205,89,1,1,3.0620015,abs,
S06,CLC,1,unified,364,364,823.2,0.703016,37,0.104795729959,89,1,1,3.25110616667,abs,
S06,CLC,1,unified,365,365,823.2,0.696376,37,0.102620660688,89,1,1,3.29385366667,abs,
S06,CLC,1,unified,366,366,823.2,0.694755,37,0.102620660688,89,1,1,3.348606,abs,
S06,CLC,1,unified,367,367,823.2,0.688893,37,0.0999464986839,89,1,1,3.24854533333,abs,
S06,CLC,1,unified,368,368,823.2,0.662203333333,37,0.101901108239,89,1,1,3.28599033333,abs,
S06,CLC,1,unified,369,369,823.2,0.632977333333,37,0.104522527492,89,1,1,3.2507275,abs,
S06,CLC,1,unified,370,370,823.2,0.161817,37,0.104420296052,89,1,1,3.18027466667,abs,
S06,CLC,1,unified,371,371,823.2,0.22515,37,0.190669851064,88,1,1,3.2094905,abs,
S06,CLC,1,unified,372,372,823.2,0.290216,37,0.360022765937,88,0.666666666667,0.666666666667,2.9886705,abs,
S06,CLC,1,unified,373,373,823.2,0.290216,37,0.335831616994,88,1,1,2.9329705,abs,
S06,CLC,1,unified,374,374,823.2,0.597808,37,0.32052752744,88,1,1,2.98120383333,abs,
S06,CLC,1,unified,375,375,823.2,0.653354,37,0.286785634229,88,1,1,3.0064165,abs,
S06,CLC,1,unified,376,376,823.2,0.412448,37,0.28086828705,86,1,1,2.97041316667,abs,
S06,CLC,1,unified,377,377,823.2,0.304200333333,37,0.2832475987,86,1,1,3.0535305,abs,
S06,CLC,1,unified,378,378,823.2,0.2956,37,0.222661858015,86,1,1,2.98288216667,abs,
S06,CLC,1,unified,379,379,823.2,0.292398,37,0.248529837746,86,1,1,3.06874833333,abs,
S06,CLC,1,unified,380,380,823.2,0.284589,37,0.250376785755,86,1,1,3.07089216667,abs,
S06,CLC,1,unified,381,381,823.2,0.286881,37,0.233021945873,85,1,1,2.9419045,abs,
S06,CLC,1,unified,382,382,823.2,0.282708,37,0.222240741851,85,1,1,2.894699,abs,
S06,CLC,1,unified,383,383,823.2,0.285876666667,37,0.222011260976,85,1,1,3.0050175,abs,
S06,CLC,1,unified,384,384,823.2,0.282096,37,0.228133801948,85,0.666666666667,0.666666666667,2.8919755,abs,
S06,CLC,1,unified,385,385,823.2,0.297564,37,0.364231361581,85,0.666666666667,0.666666666667,2.84294875,abs,
S06,CLC,1,unified,386,386,823.2,0.279416,37,0.298659740895,83,0.666666666667,1,2.96397666667,abs,
S06,CLC,1,unified,387,387,823.2,0.285687,37,0.224742770591,83,1,1,2.9393045,abs,
S06,CLC,1,unified,388,388,823.2,0.285001666667,37,0.180303163944,83,1,1,2.97743966667,abs,
S06,CLC,1,unified,389,389,823.2,0.295723,37,0.195982879513,83,1,1,3.08385733333,abs,
S06,CLC,1,unified,390,390,823.2,0.280205,37,0.218777775625,83,1,1,3.08875766667,abs,
S06,CLC,1,unified,391,391,823.2,0.278043,37,0.213207229843,83,1,1,3.18521633333,abs,
S06,CLC,1,unified,392,392,823.2,0.264095,37,0.211118450165,83,1,1,3.2068595,abs,
S06,CLC,1,unified,393,393,823.2,0.259019,37,0.215836994291,83,1,1,3.08800733333,abs,
S06,CLC,1,unified,394,394,823.2,0.253479,37,0.376612770539,83,0.666666666667,1,2.9880115,abs,
S06,CLC,1,unified,395,395,823.2,0.287084,37,0.386002125047,82.6666666667,0.666666666667,0.666666666667,3.028446,abs,
S06,CLC,1,unified,396,396,823.2,0.296625,37,0.209728821057,82,1,1,3.02524816667,abs,
S06,CLC,1,unified,397,397,823.2,0.317214,37,0.200986572406,82,1,1,3.32779166667,abs,
S06,CLC,1,unified,398,398,823.2,0.281462,37,0.304535784748,82,1,1,3.468773,abs,
S06,CLC,1,unified,399,399,823.2,0.274986,37,0.297828333655,82,1,1,3.33832283333,abs,
S06,CLC,1,unified,400,400,823.2,0.229442,37,0.170285196963,82,1,1,3.14364633333,abs,
S06,CLC,1,unified,401,401,823.2,0.480826,37,0.201938496221,83,1,1,3.38077033333,abs,
S06,CLC,1,unified,402,402,823.2,0.442201,37,0.232242777007,83,1,1,3.14082316667,abs,
S06,CLC,1,unified,403,403,823.2,0.63495,37,0.20966203354,83,1,1,3.39765925,abs,
S06,CLC,1,unified,404,404,823.2,0.617887333333,37,0.195307449935,83,1,1,3.36159,abs,
S06,CLC,1,unified,405,405,823.2,0.614487,37,0.188196705603,83.3333333333,1,1,3.4961065,abs,
S06,CLC,1,unified,406,406,823.2,0.610752,37,0.191006393803,84,1,1,3.54223366667,abs,
S06,CLC,1,unified,407,407,823.2,0.624737,37,0.194987179066,84,1,1,3.44249966667,abs,
S06,CLC,1,unified,408,408,823.2,0.647099,37,0.20533349118,84,1,1,3.29249566667,abs,
S06,CLC,1,unified,409,409,823.2,0.666393,37,0.222459172075,84,1,1,3.0913925,abs,
S06,CLC,1,unified,410,410,823.2,0.662875,37,0.226343060607,84.3333333333,1,1,3.09058383333,abs,
S06,CLC,1,unified,411,411,823.2,0.662989,37,0.226660467828,85,1,1,3.1127575,abs,
S06,CLC,1,unified,412,412,823.2,0.660715,37,0.195533096497,85,1,1,3.14743033333,abs,
S06,CLC,1,unified,413,413,823.2,0.655644,37,0.135207248326,85,1,1,3.1773415,abs,
S06,CLC,1,unified,414,414,823.2,0.649956,37,0.271742666184,85,1,1,3.13354483333,abs,
S06,CLC,1,unified,415,415,823.2,0.647868,37,0.237835911259,85.3333333333,1,1,3.07756033333,abs,
S06,CLC,1,unified,416,416,823.2,0.641919,37,0.191929420347,86,1,1,3.03993966667,abs,
S06,CLC,1,unified,417,417,823.2,0.638507,37,0.184826946087,86,1,1,3.07923525,abs,
S06,CLC,1,unified,418,418,823.2,0.634852333333,37,0.33476267252,86,1,1,3.0735295,abs,
S06,CLC,1,unified,419,419,823.2,0.635294,37,0.409989653761,86,1,1,3.00664783333,abs,
S06,CLC,1,unified,420,420,823.2,0.634846,37,0.405718089515,86,1,1,3.113154,abs,
S06,CLC,1,unified,421,421,823.2,0.626083,37,0.401396184915,86,1,1,3.11253616667,abs,
S06,CLC,1,unified,422,422,823.2,0.624028,37,0.402704152899,86,1,1,2.96911616667,abs,
S06,CLC,1,unified,423,423,823.2,0.628594,37,0.396466454842,86,1,1,2.9569395,abs,
S06,CLC,1,unified,424,424,823.2,0.627506666667,37,0.389434443985,86,1,1,2.85033666667,abs,
S06,CLC,1,unified,425,425,823.2,0.631667,37,0.296594887289,86,1,1,3.2490335,abs,
S06,CLC,1,unified,426,426,823.2,0.630364,37,0.132249284887,86,1,1,3.0910745,abs,
S06,CLC,1,unified,427,427,823.2,0.628414,37,0.132335133545,86,1,1,2.98931875,abs,
S06,CLC,1,unified,428,428,823.2,0.638970666667,37,0.12308974482,86,1,1,3.031919,abs,
S06,CLC,1,unified,429,429,823.2,0.646247,37,0.118139381708,86,1,1,2.96623483333,abs,
S06,CLC,1,unified,430,430,823.2,0.649905,37,0.118299728318,85.6666666667,1,1,3.01964066667,abs,
S06,CLC,1,unified,431,431,823.2,0.264308,37,0.116563287531,85,1,1,3.11127475,abs,
S06,CLC,1,unified,432,432,823.2,0.288278666667,37,0.116739922278,85,1,1,3.14813733333,abs,
S06,CLC,1,unified,433,433,823.2,0.302749,37,0.111109585709,85,1,1,3.138766,abs,
S06,CLC,1,unified,434,434,823.2,0.316787,37,0.10886267926,85,1,1,3.14779916667,abs,
S06,CLC,1,unified,435,435,823.2,0.313671,37,0.107342005943,85.5,1,1,3.157726,abs,
S06,CLC,1,unified,436,436,823.2,0.328595,37,0.103326054815,86,1,1,3.11996716667,abs,
S06,CLC,1,unified,437,437,823.2,0.337363,37,0.101344222753,86,1,1,3.098231,abs,
S06,CLC,1,unified,438,438,823.2,0.344898,37,0.100665954678,86,1,1,3.09062966667,abs,
S06,CLC,1,unified,439,439,823.2,0.334072,37,0.0970263900386,86,1,1,3.12043025,abs,
S06,CLC,1,unified,440,440,823.2,0.331594,37,0.0953143338015,85.6666666667,1,1,3.1628775,abs,
S06,CLC,1,unified,441,441,823.2,0.336532,37,0.0995470875299,85,1,1,3.15092216667,abs,
S06,CLC,1,unified,442,442,823.2,0.343905,37,0.0998298552538,85,1,1,3.16187783333,abs,
S06,CLC,1,unified,443,443,823.2,0.320302,37,0.103662020572,85,1,1,3.15848175,abs,
S06,CLC,1,unified,444,444,823.2,0.312527333333,37,0.109695031793,85,1,1,3.055219,abs,
S06,CLC,1,unified,445,445,823.2,0.300464,37,0.110932187198,85,1,1,3.08845516667,abs,
S06,CLC,1,unified,446,446,823.2,0.290559,37,0.175040813105,85,1,1,3.13670616667,abs,
S06,CLC,1,unified,447,447,823.2,0.260174,37,0.296612491061,85,1,1,3.14651125,abs,
S06,CLC,1,unified,448,448,823.2,0.252813333333,37,0.303294464653,85,1,1,3.18238833333,abs,
S06,CLC,1,unified,449,449,823.2,0.252039,37,0.308535792177,85,1,1,3.21437583333,abs,
S06,CLC,1,unified,450,450,823.2,0.271049,37,0.307463464946,84.6666666667,1,1,3.195839,abs,
S06,CLC,1,unified,451,451,823.2,0.273613,37,0.29796317544,84,1,1,3.35341383333,abs,
S06,CLC,1,unified,452,452,823.2,0.271069,37,0.298843677599,84,1,1,3.4460565,abs,
S06,CLC,1,unified,453,453,823.2,0.268332,37,0.300395575784,84,1,1,3.36582933333,abs,
S06,CLC,1,unified,454,454,823.2,0.264519,37,0.15666233878,84,1,1,3.32972216667,abs,
S06,CLC,1,unified,455,455,823.2,0.272967,37,0.295532214882,84,1,1,3.52081816667,abs,
S06,CLC,1,unified,456,456,823.2,0.269734,37,0.421077190073,84,1,1,3.576187,abs,
S06,CLC,1,unified,457,457,823.2,0.251118,37,0.41141699692,84,1,1,3.00989516667,abs,
S06,CLC,1,unified,458,458,823.2,0.261099,37,0.389129875903,84,1,1,3.07852183333,abs,
S06,CLC,1,unified,459,459,823.2,0.257119,37,0.391167443539,84,1,1,3.04478075,abs,
S06,CLC,1,unified,460,460,823.2,0.258359,37,0.391614516257,83.6666666667,1,1,3.20241533333,abs,
S06,CLC,1,unified,461,461,823.2,0.255292,37,0.392246613169,83,1,1,3.30115516667,abs,
S06,CLC,1,unified,462,462,823.2,0.261573,37,0.3917690263,83,1,1,3.31589783333,abs,
S06,CLC,1,unified,463,463,823.2,0.260425,37,0.391891566635,83,1,1,3.2838135,abs,
S06,CLC,1,unified,464,464,823.2,0.263969666667,37,0.24147812104,83,1,1,3.09275066667,abs,
S06,CLC,1,unified,465,465,823.2,0.262932,37,0.187970742404,82.6666666667,1,1,3.3358635,abs,
S06,CLC,1,unified,466,466,823.2,0.28829,37,0.272034924228,82,1,1,3.2822775,abs,
S06,CLC,1,unified,467,467,823.2,0.288702,37,0.141070904158,82,1,1,3.40441125,abs,
S06,CLC,1,unified,468,468,823.2,0.298062,37,0.218175421902,82,1,1,3.66153716667,abs,
S06,CLC,1,unified,469,469,823.2,0.332482,37,0.309933863913,82,1,1,3.33380383333,abs,
S06,CLC,1,unified,470,470,823.2,0.716889,37,0.226646856964,82,1,1,3.60529066667,abs,
S06,CLC,1,unified,471,471,823.2,0.665897,37,0.188347397992,82,1,1,3.56634525,abs,
S06,CLC,1,unified,472,472,823.2,0.662035666667,37,0.485375766078,82,1,1,3.746717,abs,
S06,CLC,1,unified,473,473,823.2,0.659627,37,0.493165278422,82,1,1,3.68195583333,abs,
S06,CLC,1,unified,474,474,823.2,0.645559,37,0.498968950356,82,1,1,3.7888055,abs,
S06,CLC,1,unified,475,475,823.2,0.623197,37,0.513285495606,82,1,1,3.65077225,abs,
S06,CLC,1,unified,476,476,823.2,0.603918,37,0.509972323991,82,0.666666666667,0.666666666667,3.5547635,abs,
S06,CLC,1,unified,477,477,823.2,0.585867,37,0.462185875284,82,1,1,3.3279215,abs,
S06,CLC,1,unified,478,478,823.2,0.583167,37,0.441032878593,82,1,1,3.3305165,abs,
S06,CLC,1,unified,479,479,823.2,0.595908333333,37,0.394744049394,82,1,1,3.06617233333,abs,
S06,CLC,1,unified,480,480,823.2,0.642082,37,0.316876423071,81.6666666667,1,1,3.58969116667,abs,
S06,CLC,1,unified,481,481,823.2,0.655591,37,0.188320831698,81,1,1,3.7011695,abs,
S06,CLC,1,unified,482,482,823.2,0.642318,37,0.219961537642,81,1,1,3.8832815,abs,
S06,CLC,1,unified,483,483,823.2,0.640378666667,37,0.215472087571,81,1,1,3.78657783333,abs,
S06,CLC,1,unified,484,484,823.2,0.638504,37,0.196599304524,81,1,1,3.45953866667,abs,
S06,CLC,1,unified,485,485,823.2,0.635216,37,0.196331352565,80.3333333333,1,1,3.44776666667,abs,
S06,CLC,1,unified,486,486,823.2,0.635698,37,0.196331352565,80,1,1,3.428356,abs,
S06,CLC,1,unified,487,487,823.2,0.634066,37,0.155807573628,80,1,1,3.45266466667,abs,
S06,CLC,1,unified,488,488,823.2,0.634473,37,0.158971869672,80,1,1,3.59476466667,abs,
S06,CLC,1,unified,489,489,823.2,0.623713,37,0.308199726725,80,1,1,3.648674,abs,
S06,CLC,1,unified,490,490,823.2,0.623550333333,37,0.410284047947,80,1,1,3.26412983333,abs,
S06,CLC,1,unified,491,491,823.2,0.606936,37,0.419851476085,80,1,1,3.2263465,abs,
S06,CLC,1,unified,492,492,823.2,0.601846,37,0.400923203107,80,1,1,3.2312495,abs,
S06,CLC,1,unified,493,493,823.2,0.609062,37,0.383114849597,80,1,1,3.29892725,abs,
S06,CLC,1,unified,494,494,823.2,0.606872,37,0.383005221897,80,1,1,3.26818333333,abs,
S06,CLC,1,unified,495,495,823.2,0.602844,37,0.345712873939,80.6666666667,1,1,3.569893,abs,
S06,CLC,1,unified,496,496,823.2,0.613921,37,0.360494386526,81,1,1,3.51665875,abs,
S06,CLC,1,unified,497,497,823.2,0.613669666667,37,0.329128826436,81,1,1,3.14641066667,abs,
S06,CLC,1,unified,498,498,823.2,0.609247,37,0.29798041967,81,1,1,3.43518833333,abs,
S06,CLC,1,unified,499,499,823.2,0.607397,37,0.221886697009,81,0.5,0.5,3.5970075,abs,
S06,CLC,1,unified,500,500,823.2,0.612861666667,37,0.267085269048,82,0.666666666667,1,3.43728166667,abs,
S06,CLC,1,unified,501,501,823.2,0.623221,37,0.411674200021,84,1,1,3.532509,abs,
S06,CLC,1,unified,502,502,823.2,0.630202,37,0.375197534617,84,1,1,3.54316966667,abs,
S06,CLC,1,unified,503,503,823.2,0.635264,37,0.420886393053,84,1,1,3.5418855,abs,
S06,CLC,1,unified,504,504,823.2,0.654886666667,37,0.44357092761,84,1,1,3.48516083333,abs,
S06,CLC,1,unified,505,505,823.2,0.679439,37,0.268101909846,86.6666666667,1,1,3.62291683333,abs,
S06,CLC,1,unified,506,506,823.2,0.684277,37,0.260612660548,88,0.5,0.5,3.100021,abs,
S06,CLC,1,unified,507,507,823.2,0.687548333333,37,0.450974198766,88,1,1,3.408971,abs,
S06,CLC,1,unified,508,508,823.2,0.692835,37,0.43760363797,88,0.666666666667,0,,abs,
S06,CLC,1,unified,509,509,823.2,0.691606,37,0.486776305536,88,1,1,3.70517716667,abs,
S06,CLC,1,unified,510,510,823.2,0.697567,37,0.640412215722,91,0.5,0.5,3.5777205,abs,
S06,CLC,1,unified,511,511,823.2,0.704973,37,0.418926537917,91,0,0.333333333333,3.639801,abs,
S06,CLC,1,unified,512,512,823.2,0.706381,37,0.260165081725,91,0.5,0.5,3.3728635,abs,
S06,CLC,1,unified,513,513,823.2,0.706899,37,0.433687091361,91,0,1,3.56192533333,abs,
S06,CLC,1,unified,514,514,823.2,0.70832,37,0.299012843052,91,0.666666666667,1,3.77261333333,abs,
S06,CLC,1,unified,515,515,823.2,0.707383,37,0.14068481662,92,0.5,0.5,3.1843185,abs,
S06,CLC,1,unified,516,516,823.2,0.709691666667,37,0.104646408895,93,0,0,,abs,
S06,CLC,1,unified,517,517,823.2,0.720395,37,0.0997540112311,93,1,1,3.02461233333,abs,
S06,CLC,1,unified,518,518,823.2,0.721496,37,0.27085195271,93,0.666666666667,0.666666666667,2.9155045,abs,
S06,CLC,1,unified,519,519,823.2,0.717897,37,0.2099240755,93,1,1,3.31952325,abs,
S06,CLC,1,unified,520,520,823.2,0.712119,37,0.193466336027,93,1,1,3.3324965,abs,
S06,CLC,1,unified,521,521,823.2,0.707317,37,0.246206928529,93,1,0.333333333333,3.5464935,abs,
S06,CLC,1,unified,522,522,823.2,0.718996,37,0.201143348233,93,1,1,3.386135,abs,
S06,CLC,1,unified,523,523,823.2,0.715486,37,0.228403353812,93,1,1,2.7872465,abs,
S06,CLC,1,unified,524,524,823.2,0.502548,37,0.248696602309,93,1,1,3.24567666667,abs,
S06,CLC,1,unified,525,525,823.2,0.50604,37,0.263580084345,91,1,1,3.33275975,abs,
S06,CLC,1,unified,526,526,823.2,0.527181,37,0.412372404508,91,1,1,3.40007516667,abs,
S06,CLC,1,unified,527,527,823.2,0.502391,37,0.363182553881,91,1,1,3.80174,abs,
S06,CLC,1,unified,528,528,823.2,0.490525,37,0.315326666612,91,1,1,3.68267075,abs,
S06,CLC,1,unified,529,529,823.2,0.487159666667,37,0.268746632686,91,1,1,3.73409016667,abs,
S06,CLC,1,unified,530,530,823.2,0.469436,37,0.31775559501,89,1,1,3.6400935,abs,
S06,CLC,1,unified,531,531,823.2,0.472452,37,0.496407737345,88,1,1,3.85578525,abs,
S06,CLC,1,unified,532,532,823.2,0.479876666667,37,0.511066367904,88,1,1,3.85838833333,abs,
S06,CLC,1,unified,533,533,823.2,0.483738,37,0.532284426045,88,1,0.666666666667,3.2960855,abs,
S06,CLC,1,unified,534,534,823.2,0.494489,37,0.349285716655,88,0.5,0.5,3.944351,abs,
S06,CLC,1,unified,535,535,823.2,0.494541666667,37,0.139286751126,87.3333333333,0.666666666667,1,3.64548,abs,
S06,CLC,1,unified,536,536,823.2,0.50406,37,0.331323676794,87,0.666666666667,1,3.415942,abs,
S06,CLC,1,unified,537,537,823.2,0.503503,37,0.505401152424,87,0.5,0.5,3.6876755,abs,
S06,CLC,1,unified,538,538,823.2,0.512817666667,37,0.530280717407,87,1,1,3.6513775,abs,
S06,CLC,1,unified,539,539,823.2,0.544936,37,0.478533234615,87,1,1,3.62423716667,abs,
S06,CLC,1,unified,540,540,823.2,0.555153,37,0.421092776082,85,1,1,3.58906925,abs,
S06,CLC,1,unified,541,541,823.2,0.553263666667,37,0.438388155766,85,1,1,3.637253,abs,
S06,CLC,1,unified,542,542,823.2,0.546873,37,0.598826495324,85,1,1,3.63095066667,abs,
S06,CLC,1,unified,543,543,823.2,0.542209,37,0.582488192795,85,1,1,3.47807333333,abs,
S06,CLC,1,unified,544,544,823.2,0.535225,37,0.550911660983,85,1,1,3.4717485,abs,
S06,CLC,1,unified,545,545,823.2,0.535938,37,0.541791217684,85.6666666667,1,1,3.38238783333,abs,
S06,CLC,1,unified,546,546,823.2,0.539039,37,0.581587652505,86,0.666666666667,1,3.62350216667,abs,
S06,CLC,1,unified,547,547,823.2,0.541383,37,0.502349048953,86,1,1,3.5613555,abs,
S06,CLC,1,unified,548,548,823.2,0.540058333333,37,0.430255843455,86,1,1,3.400856,abs,
S06,CLC,1,unified,549,549,823.2,0.53328,37,0.363117043225,86,0.666666666667,1,3.374224,abs,
S06,CLC,1,unified,550,550,823.2,0.52861,37,0.363959627521,87,1,1,3.3912315,abs,
S06,CLC,1,unified,551,551,823.2,0.532513333333,37,0.351827891809,87,1,1,3.41495766667,abs,
S06,CLC,1,unified,552,552,823.2,0.657233,37,0.319646067093,87,1,1,3.6596095,abs,
S06,CLC,1,unified,553,553,823.2,0.660608,37,0.322603457919,87,0.5,1,3.51512925,abs,
S06,CLC,1,unified,554,554,823.2,0.684253,37,0.37592310106,87,1,1,3.4411775,abs,
S06,CLC,1,unified,555,555,823.2,0.685695,37,0.399750392763,88,1,1,3.48609666667,abs,
S06,CLC,1,unified,556,556,823.2,0.689229,37,0.334702853289,88,1,1,3.48171625,abs,
S06,CLC,1,unified,557,557,823.2,0.715486333333,37,0.334702853289,88,0.666666666667,1,3.29789733333,abs,
S06,CLC,1,unified,558,558,823.2,0.768676,37,0.316410320212,88,0.333333333333,1,3.44376616667,abs,
S06,CLC,1,unified,559,559,823.2,0.817198,37,0.400057495868,88,1,1,3.5602645,abs,
S06,CLC,1,unified,560,560,823.2,0.842958666667,37,0.427000573955,88,1,1,3.49270883333,abs,
S06,CLC,1,unified,561,561,823.2,0.647466,37,0.439537440879,88,1,1,3.44009133333,abs,
S06,CLC,1,unified,562,562,823.2,0.687367,37,0.424926321814,88,0.5,1,3.568443,abs,
S06,CLC,1,unified,563,563,823.2,0.354959666667,37,0.397406094898,88,0.333333333333,0.666666666667,3.5038795,abs,
