subject,stimulus,bin,pct_of_episode,openness
S03,CLC,57,57.5,0.958333333333
S03,CLC,58,58.5,0.958333333333
S03,CLC,59,59.5,0.875
S03,CLC,60,60.5,0.791666666667
S03,CLC,61,61.5,0.958333333333
S03,CLC,62,62.5,1
S03,CLC,63,63.5,1
S03,CLC,64,64.5,0.958333333333
S03,CLC,65,65.5,1
S03,CLC,66,66.5,1
S03,CLC,67,67.5,0.916666666667
S03,CLC,68,68.5,1
S03,CLC,69,69.5,0.875
S03,CLC,70,70.5,1
S03,CLC,71,71.5,0.916666666667
S03,CLC,72,72.5,1
S03,CLC,73,73.5,0.791666666667
S03,CLC,74,74.5,0.916666666667
S03,CLC,75,75.5,0.875
S03,CLC,76,76.5,0.875
S03,CLC,77,77.5,0.958333333333
S03,CLC,78,78.5,0.958333333333
S03,CLC,79,79.5,0.958333333333
S03,CLC,80,80.5,1
S03,CLC,81,81.5,1
S03,CLC,82,82.5,1
S03,CLC,83,83.5,1
S03,CLC,84,84.5,1
S03,CLC,85,85.5,0.958333333333
S03,CLC,86,86.5,1
S03,CLC,87,87.5,0.958333333333
S03,CLC,88,88.5,0.875
S03,CLC,89,89.5,0.833333333333
S03,CLC,90,90.5,1
S03,CLC,91,91.5,1
S03,CLC,92,92.5,0.916666666667
S03,CLC,93,93.5,0.916666666667
S03,CLC,94,94.5,0.875
S03,CLC,95,95.5,0.833333333333
S03,CLC,96,96.5,0.791666666667
S03,CLC,97,97.5,0.833333333333
S03,CLC,98,98.5,0.875
S03,CLC,99,99.5,0.916666666667
S04,CLC,0,0.5,0.923076923077
S04,CLC,1,1.5,0.92
S04,CLC,2,2.5,0.923076923077
S04,CLC,3,3.5,0.92
S04,CLC,4,4.5,0.96
S04,CLC,5,5.5,1
S04,CLC,6,6.5,1
S04,CLC,7,7.5,0.961538461538
S04,CLC,8,8.5,1
S04,CLC,9,9.5,0.96
S04,CLC,10,10.5,0.846153846154
S04,CLC,11,11.5,0.96
S04,CLC,12,12.5,0.96
S04,CLC,13,13.5,1
S04,CLC,14,14.5,1
S04,CLC,15,15.5,1
S04,CLC,16,16.5,1
S04,CLC,17,17.5,0.92
S04,CLC,18,18.5,0.92
S04,CLC,19,19.5,0.923076923077
S04,CLC,20,20.5,0.96
S04,CLC,21,21.5,1
S04,CLC,22,22.5,0.92
S04,CLC,23,23.5,0.923076923077
S04,CLC,24,24.5,0.92
S04,CLC,25,25.5,0.96
S04,CLC,26,26.5,0.923076923077
S04,CLC,27,27.5,0.96
S04,CLC,28,28.5,0.96
S04,CLC,29,29.5,1
S04,CLC,30,30.5,0.92
S04,CLC,31,31.5,0.923076923077
S04,CLC,32,32.5,1
S04,CLC,33,33.5,0.92
S04,CLC,34,34.5,0.923076923077
S04,CLC,35,35.5,1
S04,CLC,36,36.5,0.961538461538
S04,CLC,37,37.5,0.96
S04,CLC,38,38.5,0.88
S04,CLC,39,39.5,0.961538461538
S04,CLC,40,40.5,0.96
S04,CLC,41,41.5,0.96
S04,CLC,42,42.5,1
S04,CLC,43,43.5,0.96
S04,CLC,44,44.5,0.846153846154
S04,CLC,45,45.5,0.88
S04,CLC,46,46.5,0.72
S04,CLC,47,47.5,0.923076923077
S04,CLC,48,48.5,0.92
S04,CLC,49,49.5,1
S04,CLC,50,50.5,0.96
S04,CLC,51,51.5,1
S04,CLC,52,52.5,1
S04,CLC,53,53.5,1
S04,CLC,54,54.5,0.961538461538
S04,CLC,55,55.5,0.96
S04,CLC,56,56.5,0.92
S04,CLC,57,57.5,0.884615384615
S04,CLC,58,58.5,1
S04,CLC,59,59.5,0.92
S04,CLC,60,60.5,0.961538461538
S04,CLC,61,61.5,1
S04,CLC,62,62.5,0.884615384615
S04,CLC,63,63.5,0.88
S04,CLC,64,64.5,1
S04,CLC,65,65.5,1
S04,CLC,66,66.5,0.96
S04,CLC,67,67.5,0.88
S04,CLC,68,68.5,0.961538461538
S04,CLC,69,69.5,1
S04,CLC,70,70.5,1
S04,CLC,71,71.5,1
S04,CLC,72,72.5,0.96
S04,CLC,73,73.5,0.961538461538
S04,CLC,74,74.5,0.96
S04,CLC,75,75.5,0.961538461538
S04,CLC,76,76.5,1
S04,CLC,77,77.5,0.88
S04,CLC,78,78.5,0.923076923077
S04,CLC,79,79.5,1
S04,CLC,80,80.5,0.846153846154
S04,CLC,81,81.5,1
S04,CLC,82,82.5,0.96
S04,CLC,83,83.5,1
S04,CLC,84,84.5,0.84
S04,CLC,85,85.5,0.961538461538
S04,CLC,86,86.5,0.96
S04,CLC,87,87.5,1
S04,CLC,88,88.5,0.961538461538
S04,CLC,89,89.5,1
S04,CLC,90,90.5,0.88
S04,CLC,91,91.5,0.961538461538
S04,CLC,92,92.5,0.96
S04,CLC,93,93.5,0.92
S04,CLC,94,94.5,1
S04,CLC,95,95.5,0.92
S04,CLC,96,96.5,0.961538461538
S04,CLC,97,97.5,1
S04,CLC,98,98.5,0.96
S04,CLC,99,99.5,1
S05,CLC,0,0.5,0.818181818182
S05,CLC,1,1.5,0.909090909091
S05,CLC,2,2.5,0.954545454545
S05,CLC,3,3.5,0.909090909091
S05,CLC,4,4.5,0.863636363636
S05,CLC,5,5.5,0.818181818182
S05,CLC,6,6.5,0.95652173913
S05,CLC,7,7.5,0.863636363636
S05,CLC,8,8.5,1
S05,CLC,9,9.5,0.909090909091
S05,CLC,10,10.5,0.863636363636
S05,CLC,11,11.5,0.863636363636
S05,CLC,12,12.5,0.863636363636
S05,CLC,13,13.5,0.909090909091
S05,CLC,14,14.5,0.909090909091
S05,CLC,15,15.5,1
S05,CLC,16,16.5,0.818181818182
S05,CLC,17,17.5,0.818181818182
S05,CLC,18,18.5,0.909090909091
S05,CLC,19,19.5,0.909090909091
S05,CLC,20,20.5,0.909090909091
S05,CLC,21,21.5,0.818181818182
S05,CLC,22,22.5,0.909090909091
S05,CLC,23,23.5,0.772727272727
S05,CLC,24,24.5,0.818181818182
S05,CLC,25,25.5,0.954545454545
S05,CLC,26,26.5,0.818181818182
S05,CLC,27,27.5,0.818181818182
S05,CLC,28,28.5,0.909090909091
S05,CLC,29,29.5,0.954545454545
S05,CLC,30,30.5,0.772727272727
S05,CLC,31,31.5,0.863636363636
S05,CLC,32,32.5,1
S05,CLC,33,33.5,0.954545454545
S05,CLC,34,34.5,0.909090909091
S05,CLC,35,35.5,0.818181818182
S05,CLC,36,36.5,0.772727272727
S05,CLC,37,37.5,0.863636363636
S05,CLC,38,38.5,0.772727272727
S05,CLC,39,39.5,0.909090909091
S05,CLC,40,40.5,0.909090909091
S05,CLC,41,41.5,0.818181818182
S05,CLC,42,42.5,0.909090909091
S05,CLC,43,43.5,0.954545454545
S05,CLC,44,44.5,0.863636363636
S05,CLC,45,45.5,0.818181818182
S05,CLC,46,46.5,0.909090909091
S05,CLC,47,47.5,0.818181818182
S05,CLC,48,48.5,0.772727272727
S05,CLC,49,49.5,0.909090909091
S05,CLC,50,50.5,0.909090909091
S05,CLC,51,51.5,0.863636363636
S05,CLC,52,52.5,0.818181818182
S05,CLC,53,53.5,0.863636363636
S05,CLC,54,54.5,0.863636363636
S05,CLC,55,55.5,0.818181818182
S05,CLC,56,56.5,0.954545454545
S05,CLC,57,57.5,0.909090909091
S05,CLC,58,58.5,0.909090909091
S05,CLC,59,59.5,0.909090909091
S05,CLC,60,60.5,0.909090909091
S05,CLC,61,61.5,0.909090909091
S05,CLC,62,62.5,0.909090909091
S05,CLC,63,63.5,0.954545454545
S05,CLC,64,64.5,0.909090909091
S05,CLC,65,65.5,0.863636363636
S05,CLC,66,66.5,0.590909090909
S05,CLC,67,67.5,0.818181818182
S05,CLC,68,68.5,0.772727272727
S05,CLC,69,69.5,0.772727272727
S05,CLC,70,70.5,0.863636363636
S05,CLC,71,71.5,0.772727272727
S05,CLC,72,72.5,0.909090909091
S05,CLC,73,73.5,0.863636363636
S05,CLC,74,74.5,0.772727272727
S05,CLC,75,75.5,0.782608695652
S05,CLC,76,76.5,0.809523809524
S05,CLC,77,77.5,1
S05,CLC,78,78.5,0.904761904762
S05,CLC,79,79.5,0.863636363636
S05,CLC,80,80.5,0.818181818182
S05,CLC,81,81.5,0.909090909091
S05,CLC,82,82.5,0.772727272727
S05,CLC,83,83.5,0.826086956522
S05,CLC,84,84.5,0.952380952381
S05,CLC,85,85.5,0.727272727273
S05,CLC,86,86.5,0.681818181818
S05,CLC,87,87.5,0.772727272727
S05,CLC,88,88.5,0.818181818182
S05,CLC,89,89.5,0.818181818182
S05,CLC,90,90.5,0.782608695652
S05,CLC,91,91.5,0.761904761905
S05,CLC,92,92.5,0.954545454545
S05,CLC,93,93.5,0.954545454545
S05,CLC,94,94.5,0.909090909091
S05,CLC,95,95.5,0.863636363636
S05,CLC,96,96.5,0.818181818182
S05,CLC,97,97.5,0.954545454545
S05,CLC,98,98.5,0.826086956522
S05,CLC,99,99.5,0.954545454545
S06,CLC,0,0.5,0.88
S06,CLC,1,1.5,0.96
S06,CLC,2,2.5,0.958333333333
S06,CLC,3,3.5,1
S06,CLC,4,4.5,0.92
S06,CLC,5,5.5,0.96
S06,CLC,6,6.5,1
S06,CLC,7,7.5,0.875
S06,CLC,8,8.5,1
S06,CLC,9,9.5,1
S06,CLC,10,10.5,0.958333333333
S06,CLC,11,11.5,0.96
S06,CLC,12,12.5,0.916666666667
S06,CLC,13,13.5,0.88
S06,CLC,14,14.5,1
S06,CLC,15,15.5,1
S06,CLC,16,16.5,0.958333333333
S06,CLC,17,17.5,0.96
S06,CLC,18,18.5,0.875
S06,CLC,19,19.5,0.96
S06,CLC,20,20.5,1
S06,CLC,21,21.5,0.84
S06,CLC,22,22.5,0.958333333333
S06,CLC,23,23.5,0.916666666667
S06,CLC,24,24.5,0.958333333333
S06,CLC,25,25.5,1
S06,CLC,26,26.5,1
S06,CLC,27,27.5,0.92
S06,CLC,28,28.5,1
S06,CLC,29,29.5,0.958333333333
S06,CLC,30,30.5,1
S06,CLC,31,31.5,0.565217391304
S06,CLC,32,32.5,0.916666666667
S06,CLC,33,33.5,0.92
S06,CLC,34,34.5,1
S06,CLC,35,35.5,1
S06,CLC,36,36.5,1
S06,CLC,37,37.5,0.958333333333
S06,CLC,38,38.5,1
S06,CLC,39,39.5,1
S06,CLC,40,40.5,0.916666666667
S06,CLC,41,41.5,1
S06,CLC,42,42.5,1
S06,CLC,43,43.5,0.958333333333
S06,CLC,44,44.5,1
S06,CLC,45,45.5,0.958333333333
S06,CLC,46,46.5,0.913043478261
S06,CLC,47,47.5,0.913043478261
S06,CLC,48,48.5,0.958333333333
S06,CLC,49,49.5,1
S06,CLC,50,50.5,1
S06,CLC,51,51.5,1
S06,CLC,52,52.5,1
S06,CLC,53,53.5,1
S06,CLC,54,54.5,1
S06,CLC,55,55.5,1
S06,CLC,56,56.5,1
S06,CLC,57,57.5,0.954545454545
S06,CLC,58,58.5,1
S06,CLC,59,59.5,1
S06,CLC,60,60.5,0.909090909091
S06,CLC,61,61.5,0.913043478261
S06,CLC,62,62.5,0.363636363636
S06,CLC,63,63.5,1
S06,CLC,64,64.5,0.95652173913
S06,CLC,65,65.5,0.863636363636
S06,CLC,66,66.5,0.909090909091
S06,CLC,67,67.5,0.818181818182
S06,CLC,68,68.5,0.681818181818
S06,CLC,69,69.5,0.714285714286
S06,CLC,70,70.5,0.409090909091
S06,CLC,71,71.5,0.909090909091
S06,CLC,72,72.5,0.909090909091
S06,CLC,73,73.5,0.954545454545
S06,CLC,74,74.5,0.809523809524
S06,CLC,75,75.5,0.857142857143
S06,CLC,76,76.5,1
S06,CLC,77,77.5,0.5
S06,CLC,78,78.5,0.904761904762
S06,CLC,79,79.5,0.952380952381
S06,CLC,80,80.5,0.909090909091
S06,CLC,81,81.5,0.904761904762
S06,CLC,82,82.5,0.619047619048
S06,CLC,83,83.5,1
S06,CLC,84,84.5,0.8
S06,CLC,85,85.5,0.952380952381
S06,CLC,86,86.5,0.952380952381
S06,CLC,87,87.5,0.95
S06,CLC,88,88.5,0.857142857143
S06,CLC,89,89.5,0.95
S06,CLC,90,90.5,0.952380952381
S06,CLC,91,91.5,0.95
S06,CLC,92,92.5,0.95
S06,CLC,93,93.5,0.809523809524
S06,CLC,94,94.5,0.8
S06,CLC,95,95.5,0.85
S06,CLC,96,96.5,0.7
S06,CLC,97,97.5,0.8
S06,CLC,98,98.5,0.8
S06,CLC,99,99.5,0.789473684211
S07,CLC,0,0.5,1
S07,CLC,1,1.5,1
S07,CLC,2,2.5,1
S07,CLC,3,3.5,1
S07,CLC,4,4.5,0.961538461538
S07,CLC,5,5.5,1
S07,CLC,6,6.5,1
S07,CLC,7,7.5,0.961538461538
S07,CLC,8,8.5,0.961538461538
S07,CLC,9,9.5,1
S07,CLC,10,10.5,1
S07,CLC,11,11.5,0.961538461538
S07,CLC,12,12.5,0.961538461538
S07,CLC,13,13.5,0.269230769231
S07,CLC,14,14.5,0.0384615384615
S07,CLC,15,15.5,1
S07,CLC,16,16.5,0.962962962963
S07,CLC,17,17.5,0.884615384615
S07,CLC,18,18.5,1
S07,CLC,19,19.5,0.961538461538
S07,CLC,20,20.5,0.846153846154
S07,CLC,21,21.5,0.962962962963
S07,CLC,22,22.5,1
S07,CLC,23,23.5,0.961538461538
S07,CLC,24,24.5,1
S07,CLC,25,25.5,1
S07,CLC,26,26.5,1
S07,CLC,27,27.5,1
S07,CLC,28,28.5,1
S07,CLC,29,29.5,1
S07,CLC,30,30.5,1
S07,CLC,31,31.5,0.923076923077
S07,CLC,32,32.5,1
S07,CLC,33,33.5,0.923076923077
S07,CLC,34,34.5,1
S07,CLC,35,35.5,1
S07,CLC,36,36.5,1
S07,CLC,37,37.5,0.961538461538
S07,CLC,38,38.5,1
S07,CLC,39,39.5,0.961538461538
S07,CLC,40,40.5,1
S07,CLC,41,41.5,0.925925925926
S07,CLC,42,42.5,0.884615384615
S07,CLC,43,43.5,0.769230769231
S07,CLC,44,44.5,1
S07,CLC,45,45.5,1
S07,CLC,46,46.5,1
S07,CLC,47,47.5,0.961538461538
S07,CLC,48,48.5,1
S07,CLC,49,49.5,1
S07,CLC,50,50.5,1
S07,CLC,51,51.5,1
S07,CLC,52,52.5,0.961538461538
S07,CLC,53,53.5,1
S07,CLC,54,54.5,1
S07,CLC,55,55.5,1
S07,CLC,56,56.5,0.961538461538
S07,CLC,57,57.5,0.807692307692
S07,CLC,58,58.5,0.730769230769
S07,CLC,59,59.5,0.769230769231
S07,CLC,60,60.5,0.962962962963
S07,CLC,61,61.5,0.923076923077
S07,CLC,62,62.5,0.846153846154
S07,CLC,63,63.5,0.923076923077
S07,CLC,64,64.5,0.923076923077
S07,CLC,65,65.5,0.961538461538
S07,CLC,66,66.5,0.962962962963
S07,CLC,67,67.5,0.923076923077
S07,CLC,68,68.5,1
S07,CLC,69,69.5,1
S07,CLC,70,70.5,0.846153846154
S07,CLC,71,71.5,0.888888888889
S07,CLC,72,72.5,0.923076923077
S07,CLC,73,73.5,0.923076923077
S07,CLC,74,74.5,1
S07,CLC,75,75.5,0.846153846154
S07,CLC,76,76.5,0.884615384615
S07,CLC,77,77.5,1
S07,CLC,78,78.5,0.961538461538
S07,CLC,79,79.5,0.884615384615
S07,CLC,80,80.5,0.961538461538
S07,CLC,81,81.5,1
S07,CLC,82,82.5,0.961538461538
S07,CLC,83,83.5,0.777777777778
S07,CLC,84,84.5,1
S07,CLC,85,85.5,0.846153846154
S07,CLC,86,86.5,0.846153846154
S07,CLC,87,87.5,0.653846153846
S07,CLC,88,88.5,0.814814814815
S07,CLC,89,89.5,0.884615384615
S07,CLC,90,90.5,0.923076923077
S07,CLC,91,91.5,0.923076923077
S07,CLC,92,92.5,0.961538461538
S07,CLC,93,93.5,0.961538461538
S07,CLC,94,94.5,0.962962962963
S07,CLC,95,95.5,0.923076923077
S07,CLC,96,96.5,0.961538461538
S07,CLC,97,97.5,0.961538461538
S07,CLC,98,98.5,0.961538461538
S07,CLC,99,99.5,1
S08,CLC,0,0.5,0.888888888889
S08,CLC,1,1.5,0.925925925926
S08,CLC,2,2.5,1
S08,CLC,3,3.5,0.962962962963
S08,CLC,4,4.5,0.962962962963
S08,CLC,5,5.5,0.846153846154
S08,CLC,6,6.5,0.925925925926
S08,CLC,7,7.5,0.925925925926
S08,CLC,8,8.5,1
S08,CLC,9,9.5,0.925925925926
S08,CLC,10,10.5,0.923076923077
S08,CLC,11,11.5,0.962962962963
S08,CLC,12,12.5,0.814814814815
S08,CLC,13,13.5,0.730769230769
S08,CLC,14,14.5,0.962962962963
S08,CLC,15,15.5,0.925925925926
S08,CLC,16,16.5,0.884615384615
S08,CLC,17,17.5,0.888888888889
S08,CLC,18,18.5,0.884615384615
S08,CLC,19,19.5,0.777777777778
S08,CLC,20,20.5,0.730769230769
S08,CLC,21,21.5,0.62962962963
S08,CLC,22,22.5,0.666666666667
S08,CLC,23,23.5,0.923076923077
S08,CLC,24,24.5,0.962962962963
S08,CLC,25,25.5,1
S08,CLC,26,26.5,0.923076923077
S08,CLC,27,27.5,0.925925925926
S08,CLC,28,28.5,0.807692307692
S08,CLC,29,29.5,0.888888888889
S08,CLC,30,30.5,0.888888888889
S08,CLC,31,31.5,0.846153846154
S08,CLC,32,32.5,0.740740740741
S08,CLC,33,33.5,0.846153846154
S08,CLC,34,34.5,0.851851851852
S08,CLC,35,35.5,0.888888888889
S08,CLC,36,36.5,0.961538461538
S08,CLC,37,37.5,0.962962962963
S08,CLC,38,38.5,0.925925925926
S08,CLC,39,39.5,0.923076923077
S08,CLC,40,40.5,0.851851851852
S08,CLC,41,41.5,0.925925925926
S08,CLC,42,42.5,0.884615384615
S08,CLC,43,43.5,0.888888888889
S08,CLC,44,44.5,0.846153846154
S08,CLC,45,45.5,0.888888888889
S08,CLC,46,46.5,0.925925925926
S08,CLC,47,47.5,1
S08,CLC,48,48.5,0.884615384615
S08,CLC,49,49.5,1
S08,CLC,50,50.5,1
S08,CLC,51,51.5,0.925925925926
S08,CLC,52,52.5,0.925925925926
S08,CLC,53,53.5,0.961538461538
S08,CLC,54,54.5,0.962962962963
S08,CLC,55,55.5,0.769230769231
S08,CLC,56,56.5,0.740740740741
S08,CLC,57,57.5,0.814814814815
S08,CLC,58,58.5,0.730769230769
S08,CLC,59,59.5,0.851851851852
S08,CLC,60,60.5,0.962962962963
S08,CLC,61,61.5,0.923076923077
S08,CLC,62,62.5,0.962962962963
S08,CLC,63,63.5,1
S08,CLC,64,64.5,1
S08,CLC,65,65.5,0.962962962963
S08,CLC,66,66.5,0.846153846154
S08,CLC,67,67.5,0.851851851852
S08,CLC,68,68.5,0.807692307692
S08,CLC,69,69.5,0.888888888889
S08,CLC,70,70.5,0.925925925926
S08,CLC,71,71.5,1
S08,CLC,72,72.5,0.925925925926
S08,CLC,73,73.5,0.807692307692
S08,CLC,74,74.5,0.925925925926
S08,CLC,75,75.5,0.925925925926
S08,CLC,76,76.5,0.923076923077
S08,CLC,77,77.5,0.888888888889
S08,CLC,78,78.5,0.62962962963
S08,CLC,79,79.5,0.769230769231
S08,CLC,80,80.5,0.888888888889
S08,CLC,81,81.5,0.346153846154
S08,CLC,82,82.5,0.444444444444
S08,CLC,83,83.5,1
S08,CLC,84,84.5,1
S08,CLC,85,85.5,1
S08,CLC,86,86.5,0.961538461538
S08,CLC,87,87.5,1
S08,CLC,88,88.5,0.962962962963
S08,CLC,89,89.5,0.923076923077
S08,CLC,90,90.5,0.481481481481
S08,CLC,91,91.5,0.962962962963
S08,CLC,92,92.5,0.923076923077
S08,CLC,93,93.5,0.888888888889
S08,CLC,94,94.5,1
S08,CLC,95,95.5,0.814814814815
S08,CLC,96,96.5,0.777777777778
S08,CLC,97,97.5,0.769230769231
S08,CLC,98,98.5,0.962962962963
S08,CLC,99,99.5,0.962962962963
R2-01,CLC,0,0.5,0.317264573991
R2-01,CLC,1,1.5,0
R2-01,CLC,2,2.5,0
R2-01,CLC,3,3.5,0.601047904192
R2-01,CLC,4,4.5,0.959985041137
R2-01,CLC,5,5.5,1
R2-01,CLC,6,6.5,1
R2-01,CLC,7,7.5,0.979790419162
R2-01,CLC,8,8.5,0.955123410621
R2-01,CLC,9,9.5,1
R2-01,CLC,10,10.5,0.998130142109
R2-01,CLC,11,11.5,0.98877245509
R2-01,CLC,12,12.5,0.964846671653
R2-01,CLC,13,13.5,1
R2-01,CLC,14,14.5,1
R2-01,CLC,15,15.5,1
R2-01,CLC,16,16.5,1
R2-01,CLC,17,17.5,1
R2-01,CLC,18,18.5,1
R2-01,CLC,19,19.5,0.976029962547
R2-01,CLC,20,20.5,0.972700074794
R2-01,CLC,21,21.5,1
R2-01,CLC,22,22.5,0.965840840841
R2-01,CLC,23,23.5,0.967561521253
R2-01,CLC,24,24.5,1
R2-01,CLC,25,25.5,1
R2-01,CLC,26,26.5,1
R2-01,CLC,27,27.5,0.970082273747
R2-01,CLC,28,28.5,0.948765893792
R2-01,CLC,29,29.5,0.977187733732
R2-01,CLC,30,30.5,0.944610778443
R2-01,CLC,31,31.5,0.870605833957
R2-01,CLC,32,32.5,0.911368735976
R2-01,CLC,33,33.5,0.927823485415
R2-01,CLC,34,34.5,0.839071856287
R2-01,CLC,35,35.5,0.99925093633
R2-01,CLC,36,36.5,0.978309648467
R2-01,CLC,37,37.5,0.947270007479
R2-01,CLC,38,38.5,0.978667664671
R2-01,CLC,39,39.5,0.993642483171
R2-01,CLC,40,40.5,0.978309648467
R2-01,CLC,41,41.5,0.997756170531
R2-01,CLC,42,42.5,0.991017964072
R2-01,CLC,43,43.5,0.980179506358
R2-01,CLC,44,44.5,0.976439790576
R2-01,CLC,45,45.5,0.97569184742
R2-01,CLC,46,46.5,0.97005988024
R2-01,CLC,47,47.5,1
R2-01,CLC,48,48.5,1
R2-01,CLC,49,49.5,0.982049364248
R2-01,CLC,50,50.5,0.997380239521
R2-01,CLC,51,51.5,0.982732732733
R2-01,CLC,52,52.5,1
R2-01,CLC,53,53.5,0.999251497006
R2-01,CLC,54,54.5,1
R2-01,CLC,55,55.5,1
R2-01,CLC,56,56.5,0.98128742515
R2-01,CLC,57,57.5,0.864146706587
R2-01,CLC,58,58.5,0.916167664671
R2-01,CLC,59,59.5,0.925205684368
R2-01,CLC,60,60.5,0.913612565445
R2-01,CLC,61,61.5,0.969311377246
R2-01,CLC,62,62.5,0.976065818998
R2-01,CLC,63,63.5,0.913612565445
R2-01,CLC,64,64.5,0.980179506358
R2-01,CLC,65,65.5,0.911676646707
R2-01,CLC,66,66.5,0.946522064323
R2-01,CLC,67,67.5,0.976439790576
R2-01,CLC,68,68.5,0.973074046372
R2-01,CLC,69,69.5,0.982410179641
R2-01,CLC,70,70.5,1
R2-01,CLC,71,71.5,0.984293193717
R2-01,CLC,72,72.5,0.980164670659
R2-01,CLC,73,73.5,0.872475691847
R2-01,CLC,74,74.5,0.980553477936
R2-01,CLC,75,75.5,0.990276738968
R2-01,CLC,76,76.5,0.975673652695
R2-01,CLC,77,77.5,0.948391922214
R2-01,CLC,78,78.5,0.97569184742
R2-01,CLC,79,79.5,0.940164547494
R2-01,CLC,80,80.5,0.976047904192
R2-01,CLC,81,81.5,0.947270007479
R2-01,CLC,82,82.5,0.980179506358
R2-01,CLC,83,83.5,0.974569932685
R2-01,CLC,84,84.5,0.981661676647
R2-01,CLC,85,85.5,0.979057591623
R2-01,CLC,86,86.5,1
R2-01,CLC,87,87.5,0.974943904263
R2-01,CLC,88,88.5,0.953967065868
R2-01,CLC,89,89.5,0.954375467464
R2-01,CLC,90,90.5,0.927075542259
R2-01,CLC,91,91.5,0.916978309648
R2-01,CLC,92,92.5,0.974176646707
R2-01,CLC,93,93.5,0.976813762154
R2-01,CLC,94,94.5,0.978260869565
R2-01,CLC,95,95.5,0.97276119403
R2-01,CLC,96,96.5,0.661181750187
R2-01,CLC,97,97.5,0
R2-01,CLC,98,98.5,0
R2-01,CLC,99,99.5,0.0284218399402
R2-02,CLC,0,0.5,0.931409295352
R2-02,CLC,1,1.5,0.553223388306
R2-02,CLC,2,2.5,0
R2-02,CLC,3,3.5,0
R2-02,CLC,4,4.5,0.654163540885
R2-02,CLC,5,5.5,0.954272863568
R2-02,CLC,6,6.5,0.963643178411
R2-02,CLC,7,7.5,0.992123030758
R2-02,CLC,8,8.5,1
R2-02,CLC,9,9.5,0.986121530383
R2-02,CLC,10,10.5,0.998500749625
R2-02,CLC,11,11.5,0.961019490255
R2-02,CLC,12,12.5,0.9759939985
R2-02,CLC,13,13.5,0.964017991004
R2-02,CLC,14,14.5,1
R2-02,CLC,15,15.5,0.976386806597
R2-02,CLC,16,16.5,0.973013493253
R2-02,CLC,17,17.5,1
R2-02,CLC,18,18.5,0.9464017991
R2-02,CLC,19,19.5,1
R2-02,CLC,20,20.5,0.988755622189
R2-02,CLC,21,21.5,0.967766116942
R2-02,CLC,22,22.5,0.982370592648
R2-02,CLC,23,23.5,0.921664167916
R2-02,CLC,24,24.5,0.995123780945
R2-02,CLC,25,25.5,0.985757121439
R2-02,CLC,26,26.5,0.964767616192
R2-02,CLC,27,27.5,0.945611402851
R2-02,CLC,28,28.5,0.984632683658
R2-02,CLC,29,29.5,0.980495123781
R2-02,CLC,30,30.5,0.91904047976
R2-02,CLC,31,31.5,0.96251874063
R2-02,CLC,32,32.5,0.924981245311
R2-02,CLC,33,33.5,0.970014992504
R2-02,CLC,34,34.5,0.992498124531
R2-02,CLC,35,35.5,0.977886056972
R2-02,CLC,36,36.5,0.968890554723
R2-02,CLC,37,37.5,1
R2-02,CLC,38,38.5,0.945652173913
R2-02,CLC,39,39.5,0.95311327832
R2-02,CLC,40,40.5,1
R2-02,CLC,41,41.5,0.944902548726
R2-02,CLC,42,42.5,0.969594594595
R2-02,CLC,43,43.5,1
R2-02,CLC,44,44.5,0.848087021755
R2-02,CLC,45,45.5,0.982383808096
R2-02,CLC,46,46.5,1
R2-02,CLC,47,47.5,0.810577644411
R2-02,CLC,48,48.5,0.923913043478
R2-02,CLC,49,49.5,0.977869467367
R2-02,CLC,50,50.5,0.998875562219
R2-02,CLC,51,51.5,0.944861215304
R2-02,CLC,52,52.5,0.954647676162
R2-02,CLC,53,53.5,1
R2-02,CLC,54,54.5,1
R2-02,CLC,55,55.5,1
R2-02,CLC,56,56.5,1
R2-02,CLC,57,57.5,0.984246061515
R2-02,CLC,58,58.5,0.981259370315
R2-02,CLC,59,59.5,0.964741185296
R2-02,CLC,60,60.5,0.978635682159
R2-02,CLC,61,61.5,1
R2-02,CLC,62,62.5,0.904797601199
R2-02,CLC,63,63.5,0.994377811094
R2-02,CLC,64,64.5,0.823705926482
R2-02,CLC,65,65.5,0.93628185907
R2-02,CLC,66,66.5,0.992128935532
R2-02,CLC,67,67.5,0.932108027007
R2-02,CLC,68,68.5,0.916416791604
R2-02,CLC,69,69.5,0.977869467367
R2-02,CLC,70,70.5,0.980884557721
R2-02,CLC,71,71.5,0.922730682671
R2-02,CLC,72,72.5,1
R2-02,CLC,73,73.5,1
R2-02,CLC,74,74.5,0.951237809452
R2-02,CLC,75,75.5,0.974887556222
R2-02,CLC,76,76.5,0.973368342086
R2-02,CLC,77,77.5,0.978260869565
R2-02,CLC,78,78.5,0.894677661169
R2-02,CLC,79,79.5,0.983870967742
R2-02,CLC,80,80.5,0.980884557721
R2-02,CLC,81,81.5,0.896099024756
R2-02,CLC,82,82.5,1
R2-02,CLC,83,83.5,0.862406015038
R2-02,CLC,84,84.5,0.927823485415
R2-02,CLC,85,85.5,1
R2-02,CLC,86,86.5,1
R2-02,CLC,87,87.5,1
R2-02,CLC,88,88.5,0.953523238381
R2-02,CLC,89,89.5,0.94940029985
R2-02,CLC,90,90.5,0.923855963991
R2-02,CLC,91,91.5,0.978994748687
R2-02,CLC,92,92.5,0.974512743628
