subject,stimulus,round,variant,signal,stat,value
S06,INT,1,unified,right_eye_dilation,min,1.891357
S06,INT,1,unified,right_eye_dilation,sd,0.445738249272
S06,INT,1,unified,right_eye_dilation,slope,-0.000867707879445
S06,INT,1,unified,right_eye_dilation,third1,3.7984446756
S06,INT,1,unified,right_eye_dilation,third2,3.44753336607
S06,INT,1,unified,right_eye_dilation,third3,3.29938505786
S07,BOR,1,unified,cognitive_load,delta_last_first_third,-0.160097228778
S07,BOR,1,unified,cognitive_load,max,0.888816
S07,BOR,1,unified,cognitive_load,mean,0.405013551034
S07,BOR,1,unified,cognitive_load,median,0.366916
S07,BOR,1,unified,cognitive_load,min,0.12758
S07,BOR,1,unified,cognitive_load,sd,0.177324480415
S07,BOR,1,unified,cognitive_load,slope,-0.000267175875067
S07,BOR,1,unified,cognitive_load,third1,0.500280019669
S07,BOR,1,unified,cognitive_load,third2,0.374933067288
S07,BOR,1,unified,cognitive_load,third3,0.339962247934
S07,BOR,1,unified,eye_gaze_deviation,delta_last_first_third,0.0132516739606
S07,BOR,1,unified,eye_gaze_deviation,max,0.69704949609
S07,BOR,1,unified,eye_gaze_deviation,mean,0.198572461273
S07,BOR,1,unified,eye_gaze_deviation,median,0.184352922407
S07,BOR,1,unified,eye_gaze_deviation,min,0.0128591071999
S07,BOR,1,unified,eye_gaze_deviation,sd,0.102571868528
S07,BOR,1,unified,eye_gaze_deviation,slope,4.6366728555e-06
S07,BOR,1,unified,eye_gaze_deviation,third1,0.19883643846
S07,BOR,1,unified,eye_gaze_deviation,third2,0.184792832938
S07,BOR,1,unified,eye_gaze_deviation,third3,0.21208811242
S07,BOR,1,unified,eye_openness_left,third1,0.662525879917
S07,BOR,1,unified,eye_openness_left,third2,0.395445134576
S07,BOR,1,unified,eye_openness_left,third3,0.505165289256
S07,BOR,1,unified,hr,delta_last_first_third,5.33954451346
S07,BOR,1,unified,hr,max,110
S07,BOR,1,unified,hr,mean,93.2565517241
S07,BOR,1,unified,hr,median,94
S07,BOR,1,unified,hr,min,50
S07,BOR,1,unified,hr,sd,7.92603626572
S07,BOR,1,unified,hr,slope,0.00847920984106
S07,BOR,1,unified,hr,third1,89.649068323
S07,BOR,1,unified,hr,third2,95.1283643892
S07,BOR,1,unified,hr,third3,94.9886363636
S07,BOR,1,unified,left_eye_dilation,delta_last_first_third,-0.221681976143
S07,BOR,1,unified,left_eye_dilation,max,5.433517
S07,BOR,1,unified,left_eye_dilation,mean,3.66774636731
S07,BOR,1,unified,left_eye_dilation,median,3.602692
S07,BOR,1,unified,left_eye_dilation,min,1.899078
S07,BOR,1,unified,left_eye_dilation,sd,0.53786908326
S07,BOR,1,unified,left_eye_dilation,slope,-0.000249099819732
S07,BOR,1,unified,left_eye_dilation,third1,3.81530806759
S07,BOR,1,unified,left_eye_dilation,third2,3.59414167197
S07,BOR,1,unified,left_eye_dilation,third3,3.59408226139
S07,BOR,1,unified,right_eye_dilation,delta_last_first_third,-0.306532549898
S07,BOR,1,unified,right_eye_dilation,max,5.401733
S07,BOR,1,unified,right_eye_dilation,mean,3.49082593279
S07,BOR,1,unified,right_eye_dilation,median,3.423798
S07,BOR,1,unified,right_eye_dilation,min,1.511932
S07,BOR,1,unified,right_eye_dilation,sd,0.529826738134
S07,BOR,1,unified,right_eye_dilation,slope,-0.00039539153823
S07,BOR,1,unified,right_eye_dilation,third1,3.66422349898
S07,BOR,1,unified,right_eye_dilation,third2,3.45056335031
S07,BOR,1,unified,right_eye_dilation,third3,3.35769094908
S07,CLC,1,unified,cognitive_load,delta_last_first_third,0.113791455275
S07,CLC,1,unified,cognitive_load,max,0.849559
S07,CLC,1,unified,cognitive_load,mean,0.520281032086
S07,CLC,1,unified,cognitive_load,median,0.534376
S07,CLC,1,unified,cognitive_load,min,0.164832
S07,CLC,1,unified,cognitive_load,sd,0.150952694217
S07,CLC,1,unified,cognitive_load,slope,0.000198537239862
S07,CLC,1,unified,cognitive_load,third1,0.475373760321
S07,CLC,1,unified,cognitive_load,third2,0.496792204128
S07,CLC,1,unified,cognitive_load,third3,0.588520618993
S07,CLC,1,unified,eye_gaze_deviation,delta_last_first_third,0.0326222591205
S07,CLC,1,unified,eye_gaze_deviation,max,0.607958468976
S07,CLC,1,unified,eye_gaze_deviation,mean,0.131269082705
S07,CLC,1,unified,eye_gaze_deviation,median,0.114521457908
S07,CLC,1,unified,eye_gaze_deviation,min,0.00868907359849
S07,CLC,1,unified,eye_gaze_deviation,sd,0.0812563635984
S07,CLC,1,unified,eye_gaze_deviation,slope,6.59238553425e-05
S07,CLC,1,unified,eye_gaze_deviation,third1,0.118443624421
S07,CLC,1,unified,eye_gaze_deviation,third2,0.124258666288
S07,CLC,1,unified,eye_gaze_deviation,third3,0.151057729133
S07,CLC,1,unified,eye_openness_left,third1,0.832568807339
S07,CLC,1,unified,eye_openness_left,third2,0.907110091743
S07,CLC,1,unified,eye_openness_left,third3,0.905034324943
S07,CLC,1,unified,hr,delta_last_first_third,3.49197247706
S07,CLC,1,unified,hr,max,104
S07,CLC,1,unified,hr,mean,92.0985485103
S07,CLC,1,unified,hr,median,92
S07,CLC,1,unified,hr,min,82
S07,CLC,1,unified,hr,sd,4.12373459867
S07,CLC,1,unified,hr,slope,0.00575481027668
S07,CLC,1,unified,hr,third1,90.3841743119
S07,CLC,1,unified,hr,third2,92.0309633028
S07,CLC,1,unified,hr,third3,93.8764302059
S07,CLC,1,unified,left_eye_dilation,delta_last_first_third,0.0501410923277
S07,CLC,1,unified,left_eye_dilation,max,5.135544
S07,CLC,1,unified,left_eye_dilation,mean,3.79083995971
S07,CLC,1,unified,left_eye_dilation,median,3.776306
S07,CLC,1,unified,left_eye_dilation,min,2.546234
S07,CLC,1,unified,left_eye_dilation,sd,0.373157781382
S07,CLC,1,unified,left_eye_dilation,slope,0.000200114577324
S07,CLC,1,unified,left_eye_dilation,third1,3.73949258908
S07,CLC,1,unified,left_eye_dilation,third2,3.84355636541
S07,CLC,1,unified,left_eye_dilation,third3,3.7894727026
S07,CLC,1,unified,right_eye_dilation,delta_last_first_third,0.0199770143416
S07,CLC,1,unified,right_eye_dilation,max,4.84761
S07,CLC,1,unified,right_eye_dilation,mean,3.72986818383
S07,CLC,1,unified,right_eye_dilation,median,3.710068
S07,CLC,1,unified,right_eye_dilation,min,2.586624
S07,CLC,1,unified,right_eye_dilation,sd,0.376824823601
S07,CLC,1,unified,right_eye_dilation,slope,0.000151059795717
S07,CLC,1,unified,right_eye_dilation,third1,3.68287401434
S07,CLC,1,unified,right_eye_dilation,third2,3.80387950847
S07,CLC,1,unified,right_eye_dilation,third3,3.70285102868
S07,INT,1,unified,cognitive_load,delta_last_first_third,-0.0414678725389
S07,INT,1,unified,cognitive_load,max,0.894848
S07,INT,1,unified,cognitive_load,mean,0.558986412841
S07,INT,1,unified,cognitive_load,median,0.546341
S07,INT,1,unified,cognitive_load,min,0.093159
S07,INT,1,unified,cognitive_load,sd,0.136565761986
S07,INT,1,unified,cognitive_load,slope,-7.899030929e-05
S07,INT,1,unified,cognitive_load,third1,0.590250813472
S07,INT,1,unified,cognitive_load,third2,0.537951692228
S07,INT,1,unified,cognitive_load,third3,0.548777890383
S07,INT,1,unified,eye_gaze_deviation,delta_last_first_third,-0.0802695809356
S07,INT,1,unified,eye_gaze_deviation,max,0.575705653959
S07,INT,1,unified,eye_gaze_deviation,mean,0.180379933007
S07,INT,1,unified,eye_gaze_deviation,median,0.173756943472
S07,INT,1,unified,eye_gaze_deviation,min,0.0197347447452
S07,INT,1,unified,eye_gaze_deviation,sd,0.0916011498603
S07,INT,1,unified,eye_gaze_deviation,slope,-0.000110089834701
S07,INT,1,unified,eye_gaze_deviation,third1,0.225469729236
S07,INT,1,unified,eye_gaze_deviation,third2,0.170469921485
S07,INT,1,unified,eye_gaze_deviation,third3,0.1452001483
S07,INT,1,unified,eye_openness_left,third1,0.870466321244
S07,INT,1,unified,eye_openness_left,third2,0.820725388601
S07,INT,1,unified,eye_openness_left,third3,0.625646328852
S07,INT,1,unified,hr,delta_last_first_third,3.38031088083
S07,INT,1,unified,hr,max,98
S07,INT,1,unified,hr,mean,90.7877114256
S07,INT,1,unified,hr,median,91
S07,INT,1,unified,hr,min,85
S07,INT,1,unified,hr,sd,3.11521631604
S07,INT,1,unified,hr,slope,0.00582323437582
S07,INT,1,unified,hr,third1,89.0683937824
S07,INT,1,unified,hr,third2,90.8497409326
S07,INT,1,unified,hr,third3,92.4415718718
S07,INT,1,unified,left_eye_dilation,delta_last_first_third,-0.0730936026846
S07,INT,1,unified,left_eye_dilation,max,4.077133
S07,INT,1,unified,left_eye_dilation,mean,2.69481204828
S07,INT,1,unified,left_eye_dilation,median,2.684525
S07,INT,1,unified,left_eye_dilation,min,1.776581
S07,INT,1,unified,left_eye_dilation,sd,0.272443148906
S07,INT,1,unified,left_eye_dilation,slope,-6.49973026138e-05
S07,INT,1,unified,left_eye_dilation,third1,2.73408501745
S07,INT,1,unified,left_eye_dilation,third2,2.68793749933
S07,INT,1,unified,left_eye_dilation,third3,2.66250037082
S07,INT,1,unified,right_eye_dilation,delta_last_first_third,-0.0644254594954
S07,INT,1,unified,right_eye_dilation,max,3.643585
S07,INT,1,unified,right_eye_dilation,mean,2.60632693543
S07,INT,1,unified,right_eye_dilation,median,2.60466
S07,INT,1,unified,right_eye_dilation,min,1.831451
S07,INT,1,unified,right_eye_dilation,sd,0.246883241116
S07,INT,1,unified,right_eye_dilation,slope,-5.5719389068e-05
S07,INT,1,unified,right_eye_dilation,third1,2.64650657238
S07,INT,1,unified,right_eye_dilation,third2,2.5901068008
S07,INT,1,unified,right_eye_dilation,third3,2.58243090199
S08,BOR,1,unified,cognitive_load,delta_last_first_third,-0.241545656697
S08,BOR,1,unified,cognitive_load,max,0.709692
S08,BOR,1,unified,cognitive_load,mean,0.337761007802
S08,BOR,1,unified,cognitive_load,median,0.322069
S08,BOR,1,unified,cognitive_load,min,0.189549
S08,BOR,1,unified,cognitive_load,sd,0.144781524542
S08,BOR,1,unified,cognitive_load,slope,-0.000476077915881
S08,BOR,1,unified,cognitive_load,third1,0.469312279584
S08,BOR,1,unified,cognitive_load,third2,0.316204120936
S08,BOR,1,unified,cognitive_load,third3,0.227766622887
S08,BOR,1,unified,eye_gaze_deviation,delta_last_first_third,-0.00216563192338
S08,BOR,1,unified,eye_gaze_deviation,max,0.493652711934
S08,BOR,1,unified,eye_gaze_deviation,mean,0.127558153067
S08,BOR,1,unified,eye_gaze_deviation,median,0.102039080024
S08,BOR,1,unified,eye_gaze_deviation,min,0.0138924439894
S08,BOR,1,unified,eye_gaze_deviation,sd,0.0884857512061
S08,BOR,1,unified,eye_gaze_deviation,slope,-3.597185387e-05
S08,BOR,1,unified,eye_gaze_deviation,third1,0.109417874937
S08,BOR,1,unified,eye_gaze_deviation,third2,0.165568193853
S08,BOR,1,unified,eye_gaze_deviation,third3,0.10779134255
S08,BOR,1,unified,eye_openness_left,third1,0.790637191157
S08,BOR,1,unified,eye_openness_left,third2,0.382314694408
S08,BOR,1,unified,eye_openness_left,third3,0.0949284785436
S08,BOR,1,unified,hr,delta_last_first_third,-3.89466840052
S08,BOR,1,unified,hr,max,102
S08,BOR,1,unified,hr,mean,89.3710446467
S08,BOR,1,unified,hr,median,89
S08,BOR,1,unified,hr,min,80
S08,BOR,1,unified,hr,sd,4.32295481438
S08,BOR,1,unified,hr,slope,-0.00846724235273
S08,BOR,1,unified,hr,third1,91.5045513654
S08,BOR,1,unified,hr,third2,88.9986996099
S08,BOR,1,unified,hr,third3,87.6098829649
S08,BOR,1,unified,left_eye_dilation,delta_last_first_third,0.107012707692
S08,BOR,1,unified,left_eye_dilation,max,5.768387
S08,BOR,1,unified,left_eye_dilation,mean,3.59937540308
S08,BOR,1,unified,left_eye_dilation,median,3.469437
S08,BOR,1,unified,left_eye_dilation,min,2.664383
S08,BOR,1,unified,left_eye_dilation,sd,0.458580035409
S08,BOR,1,unified,left_eye_dilation,slope,0.000131360080382
S08,BOR,1,unified,left_eye_dilation,third1,3.56078088923
S08,BOR,1,unified,left_eye_dilation,third2,3.56955172308
S08,BOR,1,unified,left_eye_dilation,third3,3.66779359692
S08,BOR,1,unified,right_eye_dilation,delta_last_first_third,0.0964188024691
S08,BOR,1,unified,right_eye_dilation,max,5.744537
S08,BOR,1,unified,right_eye_dilation,mean,3.6134844594
S08,BOR,1,unified,right_eye_dilation,median,3.480911
S08,BOR,1,unified,right_eye_dilation,min,2.633652
S08,BOR,1,unified,right_eye_dilation,sd,0.497336958318
S08,BOR,1,unified,right_eye_dilation,slope,0.000115226041998
S08,BOR,1,unified,right_eye_dilation,third1,3.6039037037
S08,BOR,1,unified,right_eye_dilation,third2,3.53331171914
S08,BOR,1,unified,right_eye_dilation,third3,3.70296179077
S08,CLC,1,unified,cognitive_load,delta_last_first_third,-0.172870024803
S08,CLC,1,unified,cognitive_load,max,0.820049
S08,CLC,1,unified,cognitive_load,mean,0.529423076605
S08,CLC,1,unified,cognitive_load,median,0.507396
S08,CLC,1,unified,cognitive_load,min,0.216803
S08,CLC,1,unified,cognitive_load,sd,0.157887042911
S08,CLC,1,unified,cognitive_load,slope,-0.000328425755051
S08,CLC,1,unified,cognitive_load,third1,0.620242189402
S08,CLC,1,unified,cognitive_load,third2,0.521103414882
S08,CLC,1,unified,cognitive_load,third3,0.447109226097
S08,CLC,1,unified,eye_gaze_deviation,delta_last_first_third,-0.00896482445008
S08,CLC,1,unified,eye_gaze_deviation,max,0.659680225564
S08,CLC,1,unified,eye_gaze_deviation,mean,0.14386592677
S08,CLC,1,unified,eye_gaze_deviation,median,0.120049873841
S08,CLC,1,unified,eye_gaze_deviation,min,0.0130766968306
S08,CLC,1,unified,eye_gaze_deviation,sd,0.0939391982537
S08,CLC,1,unified,eye_gaze_deviation,slope,-1.36504291772e-05
S08,CLC,1,unified,eye_gaze_deviation,third1,0.159471456693
S08,CLC,1,unified,eye_gaze_deviation,third2,0.121696746011
S08,CLC,1,unified,eye_gaze_deviation,third3,0.150414506078
S08,CLC,1,unified,eye_openness_left,third1,0.880496054115
S08,CLC,1,unified,eye_openness_left,third2,0.91206313416
S08,CLC,1,unified,eye_openness_left,third3,0.859392575928
S08,CLC,1,unified,hr,delta_last_first_third,10.5176651306
S08,CLC,1,unified,hr,max,105
S08,CLC,1,unified,hr,mean,84.9964157706
S08,CLC,1,unified,hr,median,91
S08,CLC,1,unified,hr,min,7
S08,CLC,1,unified,hr,sd,18.8316388663
S08,CLC,1,unified,hr,slope,0.0396006505765
S08,CLC,1,unified,hr,third1,76.7511520737
S08,CLC,1,unified,hr,third2,90.9692780338
S08,CLC,1,unified,hr,third3,87.2688172043
S08,CLC,1,unified,left_eye_dilation,delta_last_first_third,0.238488984694
S08,CLC,1,unified,left_eye_dilation,max,5.752533
S08,CLC,1,unified,left_eye_dilation,mean,3.94806787553
S08,CLC,1,unified,left_eye_dilation,median,3.910515
S08,CLC,1,unified,left_eye_dilation,min,2.875656
S08,CLC,1,unified,left_eye_dilation,sd,0.443555876313
S08,CLC,1,unified,left_eye_dilation,slope,0.000288428768725
S08,CLC,1,unified,left_eye_dilation,third1,3.79638078316
S08,CLC,1,unified,left_eye_dilation,third2,4.01265459821
S08,CLC,1,unified,left_eye_dilation,third3,4.03494661578
S08,CLC,1,unified,right_eye_dilation,delta_last_first_third,0.252587926115
S08,CLC,1,unified,right_eye_dilation,max,5.688309
S08,CLC,1,unified,right_eye_dilation,mean,3.99187841996
S08,CLC,1,unified,right_eye_dilation,median,3.967224
S08,CLC,1,unified,right_eye_dilation,min,2.852615
S08,CLC,1,unified,right_eye_dilation,sd,0.440112006497
S08,CLC,1,unified,right_eye_dilation,slope,0.000302425663264
S08,CLC,1,unified,right_eye_dilation,third1,3.81748569554
S08,CLC,1,unified,right_eye_dilation,third2,4.08807594268
S08,CLC,1,unified,right_eye_dilation,third3,4.07007362166
S08,INT,1,unified,cognitive_load,delta_last_first_third,-0.200450472441
S08,INT,1,unified,cognitive_load,max,0.911243
S08,INT,1,unified,cognitive_load,mean,0.522547153543
S08,INT,1,unified,cognitive_load,median,0.528277
S08,INT,1,unified,cognitive_load,min,0.18775
S08,INT,1,unified,cognitive_load,sd,0.175597456544
S08,INT,1,unified,cognitive_load,slope,-0.000289465830131
S08,INT,1,unified,cognitive_load,third1,0.651390812336
S08,INT,1,unified,cognitive_load,third2,0.465310308399
S08,INT,1,unified,cognitive_load,third3,0.450940339895
S08,INT,1,unified,eye_gaze_deviation,delta_last_first_third,0.00937739820286
S08,INT,1,unified,eye_gaze_deviation,max,0.583463794935
S08,INT,1,unified,eye_gaze_deviation,mean,0.190538421396
S08,INT,1,unified,eye_gaze_deviation,median,0.170649933602
S08,INT,1,unified,eye_gaze_deviation,min,0.0275862284483
S08,INT,1,unified,eye_gaze_deviation,sd,0.103827206444
S08,INT,1,unified,eye_gaze_deviation,slope,2.64268048928e-05
S08,INT,1,unified,eye_gaze_deviation,third1,0.186893203024
S08,INT,1,unified,eye_gaze_deviation,third2,0.18851054923
S08,INT,1,unified,eye_gaze_deviation,third3,0.196196602366
S08,INT,1,unified,eye_openness_left,third1,0.868766404199
S08,INT,1,unified,eye_openness_left,third2,0.90813648294
S08,INT,1,unified,eye_openness_left,third3,0.90157480315
S08,INT,1,unified,hr,delta_last_first_third,-25.9799331104
S08,INT,1,unified,hr,max,101
S08,INT,1,unified,hr,mean,81.75696767
S08,INT,1,unified,hr,median,91
S08,INT,1,unified,hr,min,4
S08,INT,1,unified,hr,sd,27.1510946519
S08,INT,1,unified,hr,slope,-0.144280299087
S08,INT,1,unified,hr,third1,91.0568561873
S08,INT,1,unified,hr,third2,89.1371237458
S08,INT,1,unified,hr,third3,65.0769230769
S08,INT,1,unified,left_eye_dilation,delta_last_first_third,-0.0713449867647
S08,INT,1,unified,left_eye_dilation,max,5.803391
S08,INT,1,unified,left_eye_dilation,mean,3.95264252278
S08,INT,1,unified,left_eye_dilation,median,3.95285
S08,INT,1,unified,left_eye_dilation,min,2.710251
S08,INT,1,unified,left_eye_dilation,sd,0.479412852196
S08,INT,1,unified,left_eye_dilation,slope,-3.97780478319e-05
S08,INT,1,unified,left_eye_dilation,third1,4.03713058971
S08,INT,1,unified,left_eye_dilation,third2,3.85534487794
S08,INT,1,unified,left_eye_dilation,third3,3.96543329075
S08,INT,1,unified,right_eye_dilation,delta_last_first_third,-0.0647713525074
S08,INT,1,unified,right_eye_dilation,max,5.809875
S08,INT,1,unified,right_eye_dilation,mean,4.03423764061
S08,INT,1,unified,right_eye_dilation,median,4.0459445
S08,INT,1,unified,right_eye_dilation,min,2.869339
S08,INT,1,unified,right_eye_dilation,sd,0.477001263463
S08,INT,1,unified,right_eye_dilation,slope,-8.98608883066e-06
S08,INT,1,unified,right_eye_dilation,third1,4.11946283481
S08,INT,1,unified,right_eye_dilation,third2,3.92855860472
S08,INT,1,unified,right_eye_dilation,third3,4.0546914823
S01,BOR,1,asis,cognitive_load,delta_last_first_third,0.0213069614325
S01,BOR,1,asis,cognitive_load,max,0.852837
S01,BOR,1,asis,cognitive_load,mean,0.571258327824
S01,BOR,1,asis,cognitive_load,median,0.635053
S01,BOR,1,asis,cognitive_load,min,0.182433
S01,BOR,1,asis,cognitive_load,sd,0.134761857826
S01,BOR,1,asis,cognitive_load,slope,3.23629503833e-05
S01,BOR,1,asis,cognitive_load,third1,0.529813472452
S01,BOR,1,asis,cognitive_load,third2,0.632841077135
S01,BOR,1,asis,cognitive_load,third3,0.551120433884
S01,BOR,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0521402722682
S01,BOR,1,asis,eye_gaze_deviation,max,0.502978130737
S01,BOR,1,asis,eye_gaze_deviation,mean,0.176450084824
S01,BOR,1,asis,eye_gaze_deviation,median,0.148497449904
S01,BOR,1,asis,eye_gaze_deviation,min,0.01256980509
S01,BOR,1,asis,eye_gaze_deviation,sd,0.103847040875
S01,BOR,1,asis,eye_gaze_deviation,slope,-0.000109658595827
S01,BOR,1,asis,eye_gaze_deviation,third1,0.194558426648
S01,BOR,1,asis,eye_gaze_deviation,third2,0.192749353906
S01,BOR,1,asis,eye_gaze_deviation,third3,0.142137522567
S01,BOR,1,asis,eye_openness_left,third1,0.892561983471
S01,BOR,1,asis,eye_openness_left,third2,0.918732782369
S01,BOR,1,asis,eye_openness_left,third3,0.906336088154
S01,BOR,1,asis,hr,delta_last_first_third,-1.5303030303
S01,BOR,1,asis,hr,max,91
S01,BOR,1,asis,hr,mean,79.4072543618
S01,BOR,1,asis,hr,median,79
S01,BOR,1,asis,hr,min,72
S01,BOR,1,asis,hr,sd,4.38185202679
S01,BOR,1,asis,hr,slope,5.62076588182e-05
S01,BOR,1,asis,hr,third1,79.9201101928
S01,BOR,1,asis,hr,third2,79.91184573
S01,BOR,1,asis,hr,third3,78.3898071625
S01,BOR,1,asis,left_eye_dilation,delta_last_first_third,-0.139710435312
S01,BOR,1,asis,left_eye_dilation,max,4.143997
S01,BOR,1,asis,left_eye_dilation,mean,3.01619516067
S01,BOR,1,asis,left_eye_dilation,median,2.981491
S01,BOR,1,asis,left_eye_dilation,min,2.244278
S01,BOR,1,asis,left_eye_dilation,sd,0.283522825621
S01,BOR,1,asis,left_eye_dilation,slope,-0.000236194676627
S01,BOR,1,asis,left_eye_dilation,third1,3.08509003653
S01,BOR,1,asis,left_eye_dilation,third2,3.01793338356
S01,BOR,1,asis,left_eye_dilation,third3,2.9457764264
S01,BOR,1,asis,right_eye_dilation,delta_last_first_third,-0.138009279211
S01,BOR,1,asis,right_eye_dilation,max,3.910263
S01,BOR,1,asis,right_eye_dilation,mean,2.91299680991
S01,BOR,1,asis,right_eye_dilation,median,2.871277
S01,BOR,1,asis,right_eye_dilation,min,2.157806
S01,BOR,1,asis,right_eye_dilation,sd,0.281290236199
S01,BOR,1,asis,right_eye_dilation,slope,-0.000248774613813
S01,BOR,1,asis,right_eye_dilation,third1,2.98445104704
S01,BOR,1,asis,right_eye_dilation,third2,2.90839869651
S01,BOR,1,asis,right_eye_dilation,third3,2.84624198333
S01,CLC,1,asis,cognitive_load,delta_last_first_third,-0.091248399449
S01,CLC,1,asis,cognitive_load,max,0.853924
S01,CLC,1,asis,cognitive_load,mean,0.599619768242
S01,CLC,1,asis,cognitive_load,median,0.634252
S01,CLC,1,asis,cognitive_load,min,0.179463
S01,CLC,1,asis,cognitive_load,sd,0.119558289615
S01,CLC,1,asis,cognitive_load,slope,-0.000207327360834
S01,CLC,1,asis,cognitive_load,third1,0.616273900826
S01,CLC,1,asis,cognitive_load,third2,0.65742030854
S01,CLC,1,asis,cognitive_load,third3,0.525267508941
S01,CLC,1,asis,eye_gaze_deviation,delta_last_first_third,0.011575927066
S01,CLC,1,asis,eye_gaze_deviation,max,0.584409103283
S01,CLC,1,asis,eye_gaze_deviation,mean,0.139705689461
S01,CLC,1,asis,eye_gaze_deviation,median,0.11903780912
S01,CLC,1,asis,eye_gaze_deviation,min,0.0128452325787
S01,CLC,1,asis,eye_gaze_deviation,sd,0.0859816131551
S01,CLC,1,asis,eye_gaze_deviation,slope,-7.1625857567e-06
S01,CLC,1,asis,eye_gaze_deviation,third1,0.134971717771
S01,CLC,1,asis,eye_gaze_deviation,third2,0.137713738361
S01,CLC,1,asis,eye_gaze_deviation,third3,0.146413057982
S01,CLC,1,asis,eye_openness_left,third1,0.969696969697
S01,CLC,1,asis,eye_openness_left,third2,0.971074380165
S01,CLC,1,asis,eye_openness_left,third3,0.922971114168
S01,CLC,1,asis,hr,delta_last_first_third,4.03443526171
S01,CLC,1,asis,hr,max,85
S01,CLC,1,asis,hr,mean,77.1009637448
S01,CLC,1,asis,hr,median,78
S01,CLC,1,asis,hr,min,66
S01,CLC,1,asis,hr,sd,4.02812586308
S01,CLC,1,asis,hr,slope,0.00743746198781
S01,CLC,1,asis,hr,third1,75.6997245179
S01,CLC,1,asis,hr,third2,75.8622589532
S01,CLC,1,asis,hr,third3,79.7372764787
S01,CLC,1,asis,left_eye_dilation,delta_last_first_third,0.00385918326118
S01,CLC,1,asis,left_eye_dilation,max,4.035141
S01,CLC,1,asis,left_eye_dilation,mean,3.28146282644
S01,CLC,1,asis,left_eye_dilation,median,3.2760465
S01,CLC,1,asis,left_eye_dilation,min,2.616028
S01,CLC,1,asis,left_eye_dilation,sd,0.228307655068
S01,CLC,1,asis,left_eye_dilation,slope,6.40433320922e-05
S01,CLC,1,asis,left_eye_dilation,third1,3.30537719336
S01,CLC,1,asis,left_eye_dilation,third2,3.22942974747
S01,CLC,1,asis,left_eye_dilation,third3,3.30954102161
S01,CLC,1,asis,right_eye_dilation,delta_last_first_third,0.024863005772
S01,CLC,1,asis,right_eye_dilation,max,3.857391
S01,CLC,1,asis,right_eye_dilation,mean,3.14226151514
S01,CLC,1,asis,right_eye_dilation,median,3.134308
S01,CLC,1,asis,right_eye_dilation,min,2.50267
S01,CLC,1,asis,right_eye_dilation,sd,0.212802670463
S01,CLC,1,asis,right_eye_dilation,slope,9.6765181138e-05
S01,CLC,1,asis,right_eye_dilation,third1,3.14393724531
S01,CLC,1,asis,right_eye_dilation,third2,3.11360187013
S01,CLC,1,asis,right_eye_dilation,third3,3.16916777842
S01,INT,1,asis,cognitive_load,delta_last_first_third,-0.156502625382
S01,INT,1,asis,cognitive_load,max,0.833543
S01,INT,1,asis,cognitive_load,mean,0.506990623727
S01,INT,1,asis,cognitive_load,median,0.5293
S01,INT,1,asis,cognitive_load,min,0.197285
S01,INT,1,asis,cognitive_load,sd,0.157927503759
S01,INT,1,asis,cognitive_load,slope,-0.000312973656108
S01,INT,1,asis,cognitive_load,third1,0.565725062691
S01,INT,1,asis,cognitive_load,third2,0.545625900612
S01,INT,1,asis,cognitive_load,third3,0.409917766768
S01,INT,1,asis,eye_gaze_deviation,delta_last_first_third,0.0261902247415
S01,INT,1,asis,eye_gaze_deviation,max,0.490907323229
S01,INT,1,asis,eye_gaze_deviation,mean,0.156692021398
S01,INT,1,asis,eye_gaze_deviation,median,0.136257009847
S01,INT,1,asis,eye_gaze_deviation,min,0.0114891252931
S01,INT,1,asis,eye_gaze_deviation,sd,0.0926435354396
S01,INT,1,asis,eye_gaze_deviation,slope,7.37682001258e-05
S01,INT,1,asis,eye_gaze_deviation,third1,0.145608074166
S01,INT,1,asis,eye_gaze_deviation,third2,0.152582302381
S01,INT,1,asis,eye_gaze_deviation,third3,0.171839365495
S01,INT,1,asis,eye_openness_left,third1,0.934250764526
S01,INT,1,asis,eye_openness_left,third2,0.885321100917
S01,INT,1,asis,eye_openness_left,third3,0.96493902439
S01,INT,1,asis,hr,delta_last_first_third,-2.32721712538
S01,INT,1,asis,hr,max,90
S01,INT,1,asis,hr,mean,76.2474541752
S01,INT,1,asis,hr,median,76
S01,INT,1,asis,hr,min,62
S01,INT,1,asis,hr,sd,4.04821534932
S01,INT,1,asis,hr,slope,-0.00411633429863
S01,INT,1,asis,hr,third1,76.8027522936
S01,INT,1,asis,hr,third2,77.4709480122
S01,INT,1,asis,hr,third3,74.4740853659
S01,INT,1,asis,left_eye_dilation,delta_last_first_third,0.109698438221
S01,INT,1,asis,left_eye_dilation,max,4.067963
S01,INT,1,asis,left_eye_dilation,mean,2.92095593856
S01,INT,1,asis,left_eye_dilation,median,2.918945
S01,INT,1,asis,left_eye_dilation,min,2.002014
S01,INT,1,asis,left_eye_dilation,sd,0.317090874307
S01,INT,1,asis,left_eye_dilation,slope,0.000248342422449
S01,INT,1,asis,left_eye_dilation,third1,2.87082614003
S01,INT,1,asis,left_eye_dilation,third2,2.91125663097
S01,INT,1,asis,left_eye_dilation,third3,2.98058856158
S01,INT,1,asis,right_eye_dilation,delta_last_first_third,0.100596257002
