source,relation,target,locus,note
ped-sec-11,instances-in-text,Labster cytogenetics simulation (THEME),p.20-21,The desktop-VR medical-genetics case simulation used as the single learning intervention across all participants (FAITHFUL-Makransky-Petersen).
ped-sec-11,instances-in-text,affective path (READING/CLAIM),"p.24, 26",VR features -> presence -> change in motivation -> change in self-efficacy -> learning; the study's principal empirical contribution (FE).
ped-sec-11,instances-in-text,cognitive path (READING/CLAIM),"p.24-25, 26",VR features -> usability -> cognitive benefits -> change in self-efficacy -> learning; the study's second empirical contribution (FE).
ped-sec-11,qualifies,presence (spatial/physical),p.24,"Usability was NOT significantly related to presence, an unexpected non-finding attributed to low usability-breakdown variance and/or subjective usability measurement (FE)."
ped-sec-11,contests-reading-of,Makransky & Lilleholt (2018) subjective-outcome methodology (READING/CLAIM),p.15-16,This study's own methodological correction: prior desktop-VR SEM models risk common-method-variance inflation from same-administration subjective mediator/outcome measurement; re-run with pre-to-post change scores instead (FE).
ped-sec-11,cites,"Lee, Wong & Fung (AUTHOR, 2010)",p.16-17,"Source of the desktop-VR SEM framework this study re-tests with change-score outcomes; external hub, not a cluster unit (FE)."
ped-sec-11,cites-cluster-author,ped-sec-09 (Makransky & Lilleholt - emotional value of immersive VR, 2018),"p.15-16, 24-25"
ped-sec-11,cites-cluster-author,ped-sec-08 (Parong & Mayer - learning science in IVR, 2018),p.24
ped-sec-11,cites-cluster-author,ped-sec-10 (Makransky et al. - immersive VR causes more presence but less learning, 2019),p.24-25
ped-sec-11,cites-cluster-author,ped-sec-02 (Witmer & Singer - presence questionnaire, 1998),"p.18, 24"
ped-sec-11,cites-cluster-author,ped-sec-01 (Lombard & Ditton - presence concept, 1997),p.24
ped-sec-11,cites-cluster-author,ped-sec-04 (Dalgarno & Lee - affordances, 2009/2010),"p.17, 25"
ped-sec-11,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.24,"(P/anticipatory-application) The paper explicitly cites, but does not itself test, the immersion/extraneous-processing debate (cluster debate axis 1); its own data speak only to the within-desktop-VR causal chain, not a between-medium contrast."
ped-sec-11,shifts-debate-axis,presence as technology-determined <-> presence as psychologically/individually determined,p.24,"(P/anticipatory-application) The Discussion cites Witmer & Singer's joint technological+psychological account of presence to interpret why VR features (not usability) predicted presence in this sample, touching cluster debate axis 3 without resolving it."
ped-sec-11,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) This study's within-desktop-VR affective path (presence -> motivation -> self-efficacy) offers a candidate causal account of how vle-01's APP stratum might translate presence into learning-relevant motivation; no shared instrument is claimed, and vle-01 does not measure self-efficacy."
ped-sec-11,bridges-to-part-iii,Part III dissertation (usability-presence null finding as deployment-context caution),p.24,"(P/anticipatory-application) The null usability-presence link here (curated, teacher-supported lab session, low breakdown variance) is a caution when reading vle-01's F2 friction scorecard: in a messier deployment context with uneven usability breakdowns, a usability-presence link this study could not detect might well appear."
ped-sec-11,bridges-to-part-iii,Part III dissertation (self-efficacy as unmeasured survey construct),"p.19, 23-24","(P/anticipatory-application) Self-efficacy is this model's sole direct predictor of learning yet does not appear among vle-01's F-code families (friction, presence, value-skepticism); flagged as a possible instrument gap for the survey-analysis team to weigh, not a claim the gap must be filled."
ped-sec-11,grounds-measure,Boredom Experiment (VR Attention Study) dataset,n/a,"****** UNVERIFIED: anchor entry not yet built; this paper's presence/self-efficacy process chain would be a natural cross-reference once that entry exists (P/anticipatory-application, placeholder pointer only)."
ped-sec-11,instances-in-text,common-method variance (TERM),"p.15-16, 19",The paper's central methodological concern motivating its switch from post-test-only subjective outcomes to pre-to-post change scores (FE).
ped-sec-11,cites,Bandura (self-efficacy theory) (INTERLOCUTOR),p.19,Theoretical source for self-efficacy as the model's terminal mediator (FE).
ped-sec-11,cites,Davis (Technology Acceptance Model) (INTERLOCUTOR),"p.17-18, 21","Source of usability's two indicators, perceived usefulness and perceived ease of use (FE)."
ped-sec-12,treats-construct,presence (spatial/physical),p.10,"Proposed mediating mechanism for the home/classroom equivalence finding; theorized via Lee (2004)'s definition, not measured in this study (FAITHFUL-Makransky, p.10)."
ped-sec-12,treats-construct,affect: enjoyment & intrinsic motivation,"p.6, 8-9","Measured via 5-item scale adapted from Deci & Ryan; null home/classroom difference, d=0.02 (FE)."
ped-sec-12,treats-construct,self-efficacy,"p.6, 9-10",Measured via 8-item MSLQ-adapted scale; null overall difference (d=0.09) but a mastery-orientation x setting interaction (FE).
ped-sec-12,treats-construct,learning outcomes: retention & transfer,"p.6, 8","Measured via 20-item Rasch-validated test (16 fitting items); null home/classroom difference, d=0.14, the study's central empirical contribution (FE)."
ped-sec-12,tests-condition,home vs classroom setting,pp.4-10,Primary manipulated condition: same simulation completed unsupervised at home (n=62) vs. supervised in a computer lab (n=50); between-subjects (FE).
ped-sec-12,tests-condition,desktop-3D / non-immersive VR,pp.4-6,"Medium held constant across both conditions (Labster 'Bacterial Isolation' simulation); not itself manipulated, but the condition both groups share (FE)."
ped-sec-12,construct-under-condition,learning outcomes: retention & transfer,under home vs classroom setting,"d=0.14 (95% CI -0.24 to 0.53), null; robust to prior-knowledge and goal-orientation covariates (FE, p.8-9)."
ped-sec-12,construct-under-condition,affect: enjoyment & intrinsic motivation,under home vs classroom setting,"d=0.02 (95% CI -0.36 to 0.39), null (FE, p.8)."
ped-sec-12,construct-under-condition,self-efficacy,under home vs classroom setting,"d=0.09 overall (95% CI -0.29 to 0.46), null, but significant mastery-orientation x setting interaction (p=.0263) (FE, p.9-10)."
ped-sec-12,defines,equivalence hypothesis (TERM),p.2,"Extension of Clark's (1983) methods-not-media theory from instructional medium to physical learning context (FAITHFUL-Makransky, p.2)."
ped-sec-12,extends-reading-of,methods-not-media (Clark 1983) (THEORY-MODEL),"p.2, 10","This study's own theoretical move: extends Clark's medium-vs-method distinction to physical context (home vs. classroom) rather than instructional medium (FAITHFUL-Makransky, p.2)."
ped-sec-12,cites,"Clark, Richard E. (INTERLOCUTOR)","p.2, 10",Source of the methods-not-media theory this study extends (FE).
ped-sec-12,cites,"Mayer, Richard E. (AUTHOR)","p.4 (co-author), throughout",Co-author; multimedia-learning-principles framework informing the simulation's instructional design (FE).
ped-sec-12,cites,"Lee, Kwan Min (INTERLOCUTOR)",p.10,"Source of the presence definition used as the proposed (untested) theoretical mediator of the equivalence finding (FAITHFUL-Makransky, p.10)."
ped-sec-12,cites,"Pintrich, Paul R. (INTERLOCUTOR)","p.3-4, 6",Source of the PALS achievement-goal-orientation framework used as a moderator/covariate (FE).
ped-sec-12,cites,"Kalyuga, Slava (INTERLOCUTOR)",p.3-4,Source of the expertise-reversal-effect literature motivating the prior-knowledge moderator question (FE).
ped-sec-12,cites,"Deci, Edward L. & Ryan, Richard M. (INTERLOCUTOR)",p.6,Source of the 5-item intrinsic motivation scale adapted for the post-test (FE).
ped-sec-12,cites,"Moreno, Roxana & Mayer, Richard (INTERLOCUTOR)",p.5-6,"Source of the five-interactivity-types taxonomy (dialoguing, controlling, manipulating, searching, navigating) used to characterize the simulation (FE)."
ped-sec-12,cites-cluster-author,ped-sec-09-makransky-lilleholt-emotional-value,p.10 (ref. 53),"Self-cites the cluster's own Makransky & Lilleholt (2018) SEM study of VR's emotional value as supporting literature for the presence-as-mediator discussion (FAITHFUL-Makransky, p.10)."
ped-sec-12,cites-cluster-author,ped-sec-11-makransky-petersen-desktop-sem,p.10 (ref. 54),"Self-cites the cluster's own Makransky & Petersen (2019) desktop-VR SEM process study in the same Discussion passage (FAITHFUL-Makransky, p.10)."
ped-sec-12,cites-cluster-author,ped-sec-10-makransky-presence-less-learning,p.2 (ref. 21),"Cites Makransky, Terkildsen & Mayer's 'more presence but less learning' study in the Introduction's background on immersive VR science-lab simulations (FE, p.2)."
ped-sec-12,cites-cluster-author,ped-sec-17-makransky-genetics-vle,p.4 (ref. 25),"Cites the cluster's own Makransky et al. (2016) medical-genetics VLE study as prior evidence that the Labster-style simulation approach is pedagogically effective (FE, p.4)."
ped-sec-12,qualifies,presence (spatial/physical),p.10,"Presence is proposed as the mechanism explaining why physical location becomes unimportant, but the study offers no presence instrument to test the claim — a self-acknowledged theoretical gap (P/anticipatory-application)."
ped-sec-12,qualifies,self-efficacy,p.9-10,"The overall null difference conceals a significant mastery-orientation x setting interaction, qualifying 'equivalence' as conditional rather than unconditional for this one outcome (FE, p.9-10)."
ped-sec-12,instances-in-text,Bacterial Isolation simulation (Labster) (READING/CLAIM),p.5-6,"The specific desktop-VR artifact used in both conditions; microbiology plate-streaking task, ~1 hour, pedagogical-agent guided (FAITHFUL-Makransky, p.5-6)."
ped-sec-12,contests-reading-of,social constructivist context-centrality view (READING/CLAIM),p.10,"The authors explicitly distinguish their narrower 'context = physical location' finding from social-constructivist views holding that the context of learning is central to learning itself, citing McMahon (1997) as that contrasting position (FAITHFUL-Makransky, p.10)."
ped-sec-12,shifts-debate-axis,deployment context matters <-> context-equivalence,pp.8-10,"PRIMARY empirical anchor for debate axis 8. This study's own home/classroom manipulation (medium held constant) lands squarely on the context-equivalence pole (null d=0.02-0.14 across three outcomes, robust to covariates). Direction: supports 'context does not matter' for physical location specifically, mediated theoretically (not empirically) by presence (FE, p.8-10)."
ped-sec-12,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) Structural analogue, not identical design: Makransky et al. vary WHERE the same desktop-VR simulation is completed (home vs. classroom, medium constant) and find equivalence; Part III's vle-01 varies WHETHER the 3D application is used at all (APP vs. VID strata) and finds the VID stratum shows threshold-foreclosure (F1), friction-driven flight (F4), and value-skepticism (F6). The two studies are not in direct contradiction because they vary different variables (location vs. modal completeness) — a distinction this cluster's own construction."
ped-sec-12,bridges-to-part-iii,Part III dissertation (deployment-context poles),n/a,"(P/anticipatory-application) This unit is the cluster's closest empirical analogue to Part III's lab=VR / deployment=2D-PC poles: both designs test whether removing a controlled, supervised setting degrades outcomes from a simulation-based learning artifact. Useful whenever Part III needs a citable prior finding on deployment-context equivalence to contrast against its own VID-stratum frictions."
ped-sec-12,bridges-to-part-iii,Part III dissertation (presence-as-mediator caution),p.10,"(P/anticipatory-application) The authors' presence-as-mediator claim is theoretical, not measured — a caution directly relevant to Part III's own F7 (presence self-report) findings, which likewise cannot establish presence as a causal mediator of the APP/VID outcome gap without a dedicated instrument."
ped-sec-12,bridges-to-part-iii,Part III dissertation (self-selection/consent-bias caution),p.11-12,"(P/anticipatory-application) The authors' own flagged limitation — 38.75% consent rate, possible self-selection toward motivated/mastery-oriented students — parallels a caution worth carrying into Part III's own survey-response-rate discussion (873 open responses; composition caveats noted in vle-01)."
ped-sec-12,bridges-to-part-iii,boredomExperimentDataset,n/a,"****** UNVERIFIED: anchor entry (Boredom Experiment / VR Attention Study) not yet built as of this unit's authoring (2026-07-15); once built, this unit's home/classroom manipulation is a natural comparison point for that dataset's own deployment conditions."
ped-sec-12,grounds-measure,boredomExperimentDataset,n/a,"****** UNVERIFIED: anchor not yet built — placeholder per plan §9 decision 4, not blocking."
ped-sec-12,qualifies,equivalence hypothesis (TERM),p.11-12,"The authors themselves propose adequate pedagogical-agent guidance as a likely boundary condition on the equivalence hypothesis, not a universal law — this study's own simulation included concrete pedagogical-agent instructions throughout (FAITHFUL-Makransky, p.11-12)."
ped-sec-17,treats-construct,learning outcomes: retention & transfer,p.4,"Knowledge MCQ d=0.73 (67%->79% correct); 4-item transfer/relevance Likert battery, 90% agreement lab procedures improved understanding, 78% greater counseling confidence (FE)."
ped-sec-17,treats-construct,affect: enjoyment & intrinsic motivation,p.5,"Intrinsic Motivation Inventory Interest/Enjoyment-derived items, d=0.24 overall; significant for medium/high-knowledge tertiles, not the low tertile (FE)."
ped-sec-17,treats-construct,self-efficacy,p.5-6,"MSLQ-derived items, d=0.46 overall; largest for low-knowledge (d=0.61) and high-knowledge (d=0.52) tertiles (FE)."
ped-sec-17,treats-construct,situational interest,p.4,Single appraisal item: 82% of students found medical genetics more interesting post-simulation; not a validated scale (FE).
ped-sec-17,treats-construct,learning outcomes: procedural / skills,p.3-4,"Operationalized loosely via in-simulation laboratory tasks (amniocentesis, array CGH, karyotyping) and the counseling-confidence item rather than a separate skills assessment (FE)."
ped-sec-17,tests-condition,desktop-3D / non-immersive VR,p.2-3,"Labster desktop simulation; students perform amniocentesis and karyotyping on a virtual fetal-DNA sample in a non-immersive, screen-based laboratory (FE)."
ped-sec-17,tests-condition,screen-based virtual patient / sim,p.3-4,Virtual pregnant-couple counseling scenario embedded in the same session as the laboratory task; 78% reported greater counseling confidence afterward (FE).
ped-sec-17,cites-cluster-author,ped-sec-15,p.6,"Discussion cites Cook, Erwin & Triola's meta-analytic finding of positive effects for virtual-patient interaction vs. non-computer instruction or no intervention (the companion review to this cluster's ped-sec-15 Cook et al. 2011 meta-analysis), read as corroborating the counseling-confidence result (FE)."
ped-sec-17,cites,"Bandura, Albert (INTERLOCUTOR)",p.6,"Cited for self-efficacy's link to persistence, effort, and long-term educational/career outcomes (FE, citing Bandura 1997)."
ped-sec-17,cites,"Zimmerman, Barry (INTERLOCUTOR)",p.6,"Cited alongside Bandura on self-efficacy as an essential motive to learn (FE, citing Zimmerman 2000)."
ped-sec-17,cites,"Pekrun, Reinhard (INTERLOCUTOR)",p.6,"Control-value theory of achievement emotions cited to explain why weaker students report boredom and demotivation under high academic demand in traditional classrooms (FE, p.6, citing Pekrun 2006)."
ped-sec-17,cites,"Deci, Edward (INTERLOCUTOR)",p.5,"Self-determination-theory source underlying the Intrinsic Motivation Inventory items used to assess motivation (FE, citing Deci et al. 1994)."
ped-sec-17,cites,"Pintrich, Paul (INTERLOCUTOR)",p.4,"Source of the Motivated Strategies for Learning Questionnaire (MSLQ), adapted for the self-efficacy items (FE, citing Pintrich et al. 1991)."
ped-sec-17,instances-in-text,Rasch measurement model (TERM),p.4,"Post-hoc psychometric fit check confirming acceptable fit of the Likert scales to the Rasch model (FE, citing Rasch 1960)."
ped-sec-17,instances-in-text,Labster genetics case (THEME),p.2-3,"Case story of a pregnant couple whose fetus may have a chromosomal abnormality; students perform amniocentesis and array CGH, karyotype the DNA, then counsel the virtual couple (FE)."
ped-sec-17,qualifies,learning outcomes: retention & transfer,p.4-6,"Prior-knowledge tertile strongly moderates knowledge-gain effect size: largest for low-knowledge students (d=3.35), smallest for high-knowledge students (d=0.36, attributed to a ceiling effect at 85% pre-test correct) (FE)."
ped-sec-17,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) This unit's validated knowledge/motivation/self-efficacy battery is offered as an instrument model for the learning-outcome channel vle-01's own 'F8 Limits' note flags as absent from the Part III deployment survey; not a claim Makransky et al. make about the VLE. The title's shared phrase 'virtual learning environment' is a naming coincidence, not the basis for this bridge."
ped-sec-17,bridges-to-part-iii,Part III dissertation (boredom of weaker/lower-performing students),p.6,"(P/anticipatory-application) The source's own citation of Pekrun's control-value theory to explain weaker students' boredom and demotivation under high academic demand is direct external corroboration relevant to Part III's boredom framing, proposing hands-on simulation as a compensating format for this population."
ped-sec-17,bridges-to-part-iii,Part III dissertation (learning-outcome instrument gap),p.4-6,"(P/anticipatory-application) The knowledge/motivation/self-efficacy battery used here is a concrete example of the kind of learning-outcome measurement channel absent from Part III's own survey instrument, relevant if a future extension incorporates outcome measures alongside self-report presence/engagement items."
ped-sec-10,treats-construct,presence (spatial/physical),"p.228-229, 231-232","10-item scale adapted from Schubert Friedmann & Regenbrecht (2001); VR significantly exceeds PC, d=1.30 (1st) / d=2.20 (2nd) (FE)."
ped-sec-10,treats-construct,cognitive load (extraneous vs germane),"p.226-227, 229-230, 232-233","CTML/CLT theoretical frame plus EEG workload metric; VR exceeds PC on workload (d=0.59) and overload-time (d=0.62), 2nd intervention only (FE)."
ped-sec-10,treats-construct,learning outcomes: retention & transfer,"p.228-229, 231-232","10-item knowledge test and 10-item transfer test, Rasch-trimmed; PC exceeds VR on knowledge gain (d=0.48/0.80); transfer gain ns (FE)."
ped-sec-10,treats-construct,affect: enjoyment & intrinsic motivation,"p.229, 231-232",Learning-beliefs (8-item) and satisfaction (7-item) scales adapted from Lee et al. (2010); no significant media effect either direction (FE).
ped-sec-10,treats-construct,situational interest,p.227,"Theoretical only (Renninger & Hidi 2016 cited); immersion framed as a candidate interest-trigger, not separately instrumented (FE, qualified — no dedicated scale)."
ped-sec-10,tests-condition,IVR (HMD),"p.227-228, 230","Samsung GearVR HMD, touchpad-controlled, stereoscopic 360-degree; within-subjects arm, N=52 (FE)."
ped-sec-10,tests-condition,desktop-3D / non-immersive VR,"p.227-228, 230","Conventional PC, external monitor, wireless mouse; within-subjects arm, identical simulation content, N=52 (FE)."
ped-sec-10,construct-under-condition,presence (spatial/physical) x IVR (HMD),p.231-232,"VR > PC on presence, d=1.30 (1st) / d=2.20 (2nd) (FE)."
ped-sec-10,construct-under-condition,cognitive load (extraneous vs germane) x IVR (HMD),p.232-233,"VR > PC on EEG workload (d=0.59) and overload-time (d=0.62), 2nd intervention only (FE)."
ped-sec-10,construct-under-condition,learning outcomes: retention & transfer x desktop-3D / non-immersive VR,p.231-232,"PC > VR on knowledge gain, d=0.48 (1st) / d=0.80 (2nd); transfer gain ns both interventions (FE)."
ped-sec-10,defines,redundancy principle (TERM),"p.227, 233","People learn better from graphics+narration than from graphics+narration+redundant on-screen text; tested here as the method (T vs T+N) factor and found not to clearly generalize across media (FAITHFUL-Makransky, p.227)."
ped-sec-10,defines,modality principle (TERM),p.233,"Listening to narrated text rather than reading it reduces cognitive load; invoked post hoc to explain a workload effect contrary to the redundancy prediction (FAITHFUL-Makransky, p.233)."
ped-sec-10,instances-in-text,seductive details / bells and whistles (TERM),p.233-234,"Added immersion read as interesting-but-irrelevant material that primes the wrong schema and increases extraneous processing, echoing Moreno & Mayer's (2002) term (FAITHFUL-Makransky, p.233-234)."
ped-sec-10,instances-in-text,hedonic vs utilitarian systems (TERM),p.233-234,"Van Der Heijden's (2004) distinction used to interpret the overload finding: students may treat the HMD version as a hedonic (fun-focused) rather than utilitarian (learning-focused) system (FAITHFUL-Makransky, p.233-234)."
ped-sec-10,cites,"Mayer, Richard E. (INTERLOCUTOR)","p.226-227, 233",Co-author; source of CTML and the redundancy principle this study tests (FE).
ped-sec-10,cites,"Sweller, John (INTERLOCUTOR)",p.226-227,"Source of cognitive load theory, the study's other primary theoretical lens (FE, citing Sweller, Ayres & Kalyuga 2011)."
ped-sec-10,cites,"Moreno, Roxana (INTERLOCUTOR)","p.226, 233-234","Source of the 'bells and whistles' framing and prior redundancy/coherence-effect findings this study's results are read against (FE, citing Moreno & Mayer 2000, 2002)."
ped-sec-10,cites,"Slater, Mel & Wilbur, Sylvia (INTERLOCUTOR)",p.226,"Source of the immersion-drives-presence FIVE framework motivating the study's 'optimistic' predicted route (FE, citing Slater & Wilbur 1997)."
ped-sec-10,cites,"Van Der Heijden, H. (INTERLOCUTOR)",p.233-234,"Source of the hedonic-vs-utilitarian information-systems distinction used to interpret the EEG overload finding (FE, citing Van Der Heijden 2004)."
ped-sec-10,cites,"Berka, Chris et al. (INTERLOCUTOR)",p.229-230,"Source of the EEG workload classifier and its validated boredom/optimal/overload bands (FE, citing Berka et al. 2004, 2007)."
ped-sec-10,cites,"Renninger, K.A. & Hidi, S. (INTERLOCUTOR)","p.227, 234","Source of situational-interest theory invoked to explain immersion's motivational-but-not-necessarily-learning-producing pull (FE, citing Renninger & Hidi 2016)."
ped-sec-10,cites,"Pekrun, Reinhard (INTERLOCUTOR)",p.234,"Cited for the broader claim that learners' emotional reactions substantially affect academic achievement (FE, citing Pekrun 2016)."
ped-sec-10,qualifies,redundancy principle (TERM),p.233,"Method (T vs T+N) effects on learning/affect were largely null, and one workload effect ran opposite to the redundancy prediction, confounded with the modality principle (FE)."
ped-sec-10,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,"p.225, 231-233","(FE) This is the debate axis's title-bearing primary source: the study's own headline finding is that immersive VR raises presence but lowers learning relative to desktop PC on an identical simulation, directly instantiating the axis's second pole against affordance-optimist readings elsewhere in the cluster (Dalgarno & Lee, Radianti)."
ped-sec-10,shifts-debate-axis,affective route (presence -> enjoyment/motivation -> learning) <-> cognitive-load route (presence -> distraction/extraneous load -> less learning),p.232-234,"(FE) The EEG workload/overload results are this cluster's most direct mechanistic evidence for the cognitive-load pole of axis 4: presence rose without a corresponding rise in learning beliefs/satisfaction, while EEG workload and overload-time rose specifically alongside the drop in knowledge gain, supporting a distraction/extraneous-load explanation over a purely affective/motivational one for this study's content and sample."
ped-sec-10,contests-reading-of,high-immersion-favorable media-comparison findings (Alhalabi 2016; Passig et al. 2016; Webster 2016) (READING/CLAIM),p.233,"(FE) The study's own results are explicitly positioned as diverging from these newer studies reporting learning benefits for high-immersion VR, while aligning with earlier lower-immersion-favoring findings (Moreno & Mayer 2002; Richards & Taylor 2015)."
ped-sec-10,extends-reading-of,Moreno & Mayer (2002) / Richards & Taylor (2015) (READING/CLAIM),p.233,"(FE) Extends the earlier PC-vs-more-immersive-medium learning disadvantage specifically to an HMD-vs-desktop-PC contrast with EEG-based mechanistic evidence, which the earlier studies lacked."
ped-sec-10,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) Mark's attentional-states framework (engagement x challenge quadrant, including a 'Frustrated' high-challenge/low-engagement quadrant, and her cited pupil-diameter/cognitive-load link) offers Part III a non-EEG vocabulary for the same overload phenomenon this study measures directly via EEG workload/overload-time."
ped-sec-10,bridges-to-part-iii,Part III dissertation (lab=VR / deployment=2D-PC poles caution),n/a,"(P/anticipatory-application) Demonstrates, with an identical simulation ported across media, that the higher-immersion pole is not automatically the higher-learning pole and that self-report presence/engagement can dissociate sharply from objective learning and workload — a dissociation Part III should anticipate when triangulating survey and behavioral/EEG-adjacent data."
ped-sec-10,bridges-to-part-iii,Part III dissertation (design-for-medium not port-across-media),p.234,(P/anticipatory-application) The study's practical recommendation to design content specifically for a medium's affordances rather than porting it across media is directly relevant to how Part III should frame its own VLE's desktop-3D and 2D-video conditions as distinct designs rather than mere immersion-degree variants.
ped-sec-10,grounds-measure,****** UNVERIFIED: anchor not yet built (Boredom Experiment (VR Attention Study) dataset),n/a,"Per plan G0 decision 4, this bridge is left as an unverified pointer until the Boredom Experiment dataset entry is built; this study's EEG-derived boredom/optimal/overload workload bands would be the natural grounding point for that entry's own EEG conditions once it exists."
ped-sec-07,treats-construct,presence (spatial/physical),p.2230,"Defined per Witmer & Singer (1998, p.225) as the learner's subjective feeling of being in an artificially created place; distinguished from immersion as subjective/learner-focused vs. objective/technology-focused (Table 1) (FAITHFUL-Mayer)."
ped-sec-07,treats-construct,immersion (technological),p.2230,"Objective property of delivery technology, gauged by display/rendering quality; operationalized as a three-level scale (no/low/high immersion) structuring every experiment in the paper (FAITHFUL-Mayer)."
ped-sec-07,treats-construct,cognitive load (extraneous vs germane),p.2230-2231,"CTML's own extraneous/essential/generative processing vocabulary normalized to this construct row; extraneous ~ extraneous load, generative ~ germane processing, essential ~ intrinsic load (FE; mapping P/anticipatory-application)."
ped-sec-07,treats-construct,affect: enjoyment & intrinsic motivation,"p.2230-2231, 2235","Promise route: immersion -> motivation -> generative processing; enjoyment ratings for IVR-with-summarizing vs. without did not differ significantly (FAITHFUL-Mayer, p.2235)."
ped-sec-07,treats-construct,learning outcomes: retention & transfer,"p.2231, 2233",Sole outcome measure across both research programs: post-lesson transfer-test scores reported as Cohen's d (FE).
ped-sec-07,tests-condition,IVR (HMD),p.2230-2235,High-immersion condition across all 13 media-comparison and 12 value-added studies (FE).
ped-sec-07,tests-condition,desktop-3D / non-immersive VR,p.2231-2232,Low-immersion control/comparator: Design-a-Plant and Labster desktop deliveries (FE).
ped-sec-07,tests-condition,2D video / slideshow / text,p.2231-2232,No-immersion control: narrated slideshow (Body VR comparison) and interactive desktop video (Kokoda comparison) (FE).
ped-sec-07,tests-condition,home vs classroom setting,p.2235,"Value-added study (Table 6 line 12, feeds ped-sec-12) compares IVR delivery at home vs. in school; finds equivalence (FAITHFUL-Mayer)."
ped-sec-07,construct-under-condition,learning outcomes: retention & transfer x IVR (HMD) vs 2D video/slideshow,p.2231-2232,Negligible-to-negative median Cohen's d across 13 media-comparison experiments; IVR underperforms conventional media in most (FE).
ped-sec-07,construct-under-condition,cognitive load (extraneous vs germane) x IVR (HMD),p.2232,"Self-reported distraction and biometric (heart-rate/EEG) arousal elevated under high immersion, offered as the mechanism behind null media-comparison results (FAITHFUL-Mayer, citing ped-sec-13)."
ped-sec-07,construct-under-condition,affect: enjoyment & intrinsic motivation x generative-activity value-added condition,p.2235,Enjoyment ratings unaffected by adding a summarizing prompt to an IVR lesson (FAITHFUL-Mayer).
ped-sec-07,construct-under-condition,learning outcomes: retention & transfer x home vs classroom setting,p.2235,"Equivalence between home and school delivery of an IVR science simulation (FAITHFUL-Mayer, feeds ped-sec-12)."
ped-sec-07,defines,immersion (TERM),p.2230,"Objective feature of delivery technology, gauged by display/rendering quality (FAITHFUL-Mayer, Table 1)."
ped-sec-07,defines,presence (TERM),p.2230,"Subjective feeling of being in an artificially created place, quoting Witmer & Singer 1998 p.225 (FAITHFUL-Mayer)."
ped-sec-07,defines,promise/pitfall framework (THEORY-MODEL),p.2230-2231,Table 4: immersion -> motivation -> generative processing (promise) vs. immersion -> arousal/perceptual richness -> extraneous processing (pitfall) (FAITHFUL-Mayer).
ped-sec-07,cites-cluster-author,ped-sec-02,p.2230,"Presence defined via Witmer & Singer's (1998) formulation, cited directly (FAITHFUL-Mayer)."
ped-sec-07,cites-cluster-author,ped-sec-08,"p.2231-2232, 2233-2234","Body VR media-comparison (Table 5 line 7, Parong & Mayer 2018) and its summarizing value-added companion study (Table 6 line 7) (FE)."
ped-sec-07,cites-cluster-author,ped-sec-10,p.2231-2232,"Labster media-comparison, 'Adding immersive VR...causes more presence but less learning' (Table 5 line 10, Makransky Terkildsen et al. 2019) (FE)."
ped-sec-07,cites-cluster-author,ped-sec-12,p.2235,"Home-vs-classroom value-added study, 'Equivalence of using a desktop VR science simulation at home and in class' (Table 6 line 12) (FE)."
ped-sec-07,cites-cluster-author,ped-sec-13,"p.2231-2232, 2233-2234, 2236","Source of the distraction/biometric-arousal evidence and the second Body VR study (Table 5 line 8, Table 6 line 8); cited here as 'Parong & Mayer 2021a/in press' — the version-of-record year now adopted for ped-sec-13, so dating is consistent (FE; resolved per _synthesis/citation-corrections-2026-07-16.md)."
ped-sec-07,shifts-debate-axis,media-comparison designs are informative <-> methods-not-media / value-added is the valid paradigm,"p.2229, 2235-2236","(P/anticipatory-application) This unit is the cluster's PRIMARY source for the value-added pole: 20 years of media-comparison work yielded no reliable IVR advantage, while value-added work reliably improved IVR's own effectiveness — the paper's own explicit conclusion."
ped-sec-07,shifts-debate-axis,affective route (presence -> enjoyment/motivation -> learning) <-> cognitive-load route (presence -> distraction/extraneous load -> less learning),p.2230-2232,"(P/anticipatory-application) The paper's promise/pitfall table is explicitly dual-path, but its empirical weight (13 null/negative media-comparison experiments plus ped-sec-13's biometric evidence) favors the cognitive-load route as the operative explanation, aligning with ped-sec-13 rather than resolving the axis outright."
ped-sec-07,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.2231-2232,"(P/anticipatory-application) Negligible-to-negative median effect across 13 experiments, explicitly citing ped-sec-10's 'more presence but less learning' finding, supports the 'not learning' pole."
ped-sec-07,bridges-to-vle,vle-01-deployment-survey,n/a,(P/anticipatory-application) The paper's no-immersion/low-immersion/high-immersion scale (Table 2) and its 'active vs. passive media' framing parallel vle-01's APP/VID stratum split and its 'YouTube videos only' response option (F7 presence gap).
